SET,SUBSET,TIME,SETTING,LRMC,RRMC,t,steer_ang,vx,imu_accel_x,imu_accel_y,imu_accel_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,X,Y,vy,yaw,yaw_rate,hitch,hitch_rate
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC28.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC28.jpg,2.7065081,0.0010928,12.4392,-0.19383,0.19425,-9.62393,0.0052407,0.0049775,-0.0012031,22.3301519,-23.264244,-0.0074968,-0.78435,-0.0021489,0.003043,0.0028019
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC29.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC29.jpg,2.8132705,0.0011709,12.474,-0.11562,0.23561,-9.73482,0.003258,0.003884,-0.00093749,23.2565948,-24.22482,-0.012977,-0.78451,-0.0019452,0.0031523,0.0015305
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC30.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC30.jpg,2.8998884,0.0011709,12.5043,-0.074675,0.24258,-9.63532,0.0013466,-0.0016359,-0.001071,24.0120114,-25.007113,-0.0029146,-0.78459,0.00074182,0.0031119,-0.0038373
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC31.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC31.jpg,2.9932395,0.0010928,12.5217,-0.15621,0.2118,-9.59599,-0.00032903,-0.0026654,-0.00044582,24.8259931,-25.851519,-0.014204,-0.78473,-0.0002611,0.0031185,-0.00070936
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC32.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC32.jpg,3.1133624,0.0010928,12.5521,-0.19726,0.22312,-9.69939,0.0010915,0.0010082,-0.00094274,25.8754431,-26.93887,-0.0051971,-0.78489,-0.0020314,0.0031968,0.0016429
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC33.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC33.jpg,3.1731982,0.0010928,12.5781,-0.14984,0.2124,-9.758,-0.0013808,0.0023565,-0.0016859,26.4010902,-27.483682,-0.012768,-0.78488,0.0019047,0.0030759,-0.0011165
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC34.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC34.jpg,3.3400305,0.0010928,12.6128,-0.13018,0.2329,-9.76744,-0.0010514,0.004958,-0.0002643,27.864119,-29.000371,-0.010774,-0.7851,-0.0083516,0.0031833,0.0076112
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC35.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC35.jpg,3.4000274,0.0014444,12.6345,-0.13922,0.20185,-9.5968,-0.00022101,0.0038447,-0.0010357,28.3920972,-29.547996,-0.0071504,-0.78526,-0.0022306,0.0031743,-0.00048242
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC36.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC36.jpg,3.51987,0.0016397,12.6649,-0.12943,0.15215,-9.59052,0.0013891,6.0151e-05,-0.0012419,29.4495083,-30.646096,0.0023797,-0.78528,-0.0069083,0.0030983,0.0058467
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC37.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC37.jpg,3.5800929,0.0016397,12.6997,-0.15764,0.2652,-9.70191,0.0015913,0.0012027,-0.0001507,29.9796651,-31.195772,-0.0047886,-0.78527,0.0011155,0.0030431,-0.001342
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC38.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC38.jpg,3.6998691,0.0016397,12.7604,-0.16435,0.22446,-9.74743,-0.0017129,0.0030225,-0.0012092,31.026368,-32.307854,-0.015665,-0.78542,-0.002824,0.0031331,0.0021887
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC39.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC39.jpg,3.8067034,0.0016397,12.7691,-0.13007,0.1219,-9.79122,0.0017532,0.0024524,-0.001347,31.9714397,-33.290081,-0.012819,-0.78555,0.00046148,0.0031392,-0.0029418
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC40.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC40.jpg,3.9333552,0.0016397,12.7865,-0.1649,0.19175,-9.61904,0.0038462,0.00010543,-0.0012513,33.0960704,-34.459582,-0.010285,-0.78568,-0.0038145,0.0031449,0.0031443
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC41.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC41.jpg,3.9933247,0.0016397,12.8168,-0.22838,0.18143,-9.58974,0.002277,0.0011452,-0.00078727,33.6295308,-35.013754,-0.017145,-0.7858,0.0012494,0.003208,-0.0014077
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC42.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC42.jpg,4.1198651,0.0016397,12.8342,-0.18139,0.28015,-9.63791,-2.5717e-05,0.0014301,2.3935e-05,34.7592417,-36.18599,-0.0076345,-0.78604,-0.0071758,0.0034017,0.0049392
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC43.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC43.jpg,4.2131322,0.0016397,12.8559,-0.18636,0.14052,-9.60329,-0.00040385,0.00092446,-0.0019461,35.5923896,-37.052489,-0.01558,-0.78603,-0.004698,0.0032834,0.0035668
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC44.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC44.jpg,4.3065282,0.0016397,12.8819,-0.18119,0.15205,-9.72382,0.0042695,0.000639,-0.0013977,36.4262918,-37.92075,-0.013366,-0.78625,-0.0015234,0.0033351,0.00015733
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC45.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC45.jpg,4.4399296,0.0017178,12.9167,-0.13718,0.23087,-9.60853,0.004928,-0.00172,-0.001116,37.6212495,-39.163907,-0.004602,-0.7863,0.0067939,0.0032546,-0.0079614
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC46.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC46.jpg,4.5400045,0.0022647,12.921,-0.22279,0.2577,-9.6335,0.00087124,-0.0017428,-0.00044696,38.5193779,-40.097129,-0.0062979,-0.78648,-0.001326,0.003401,6.4267e-05
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC47.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC47.jpg,4.6199696,0.0025772,12.9644,-0.23587,0.24301,-9.68741,-0.00090539,0.0024764,-0.00050913,39.2247259,-40.844387,-0.016376,-0.78643,0.0020261,0.0032045,-0.0044943
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC48.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC48.jpg,4.6797956,0.0025772,12.9818,-0.16999,0.21227,-9.7044,-0.0010519,0.0051173,-0.0003544,39.7647608,-41.406101,-0.013816,-0.78657,-0.0023546,0.0032745,0.00046505
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC49.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC49.jpg,4.7998318,0.0026162,13.0122,-0.1571,0.19332,-9.6576,0.0019471,0.0014751,-0.00053073,40.8468059,-42.531903,-0.0078365,-0.78657,-0.0023259,0.0031591,0.0013766
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC50.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC50.jpg,4.9131913,0.0026944,13.0339,-0.14108,0.26261,-9.6099,-0.0006877,-0.0024447,-0.0013743,41.8713408,-43.597253,4.3243e-05,-0.78665,-0.0016123,0.0032123,0.0009493
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC51.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC51.jpg,4.9932885,0.0029287,13.0512,-0.23552,0.2562,-9.7531,-0.00063234,0.0011147,-0.0009996,42.5955653,-44.349641,0.0021555,-0.78673,-0.00088207,0.0032212,-0.00012838
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC52.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC52.jpg,5.0865548,0.0031241,13.0816,-0.20011,0.25835,-9.79397,-0.0032391,0.0051766,-0.0011878,43.4421543,-45.228579,-0.0031456,-0.78693,-0.0017488,0.0032793,0.0012748
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC53.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC53.jpg,5.206512,0.0032412,13.1163,-0.091882,0.14766,-9.58791,-0.0048346,0.00026865,-4.2656e-05,44.5327595,-46.362675,-0.012261,-0.78678,0.0023049,0.0030902,-0.0028148
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC54.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC54.jpg,5.3398763,0.0037491,13.1597,-0.13081,0.18793,-9.4934,0.00065302,-0.0043123,0.00059756,45.7464879,-47.626219,-0.010474,-0.78694,-0.0040055,0.0032389,0.0030843
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC55.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC55.jpg,5.4398601,0.0048037,13.1944,-0.20527,0.22645,-9.66005,0.0028751,-0.00063188,-0.00051296,46.6580605,-48.575169,-0.00090368,-0.78695,-0.0082987,0.0032408,0.0085354
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC56.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC56.jpg,5.5197913,0.0061319,13.2378,-0.1851,0.24045,-9.80495,0.00069893,0.0035989,-4.7851e-05,47.3890573,-49.335346,-0.0093921,-0.787,-0.0028541,0.0032179,0.0021176
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC57.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC57.jpg,5.5730687,0.0065225,13.2856,-0.11078,0.1352,-9.61183,0.00068504,0.00081448,-0.00034788,47.8766344,-49.843066,-0.0099205,-0.78701,0.0012549,0.0031446,-0.0024343
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC58.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC58.jpg,5.6999219,0.0065225,13.2899,-0.043935,0.12976,-9.54447,0.010368,-0.0017288,0.0018263,49.0343494,-51.066765,-0.01663,-0.78681,-0.00039512,0.0028945,-0.00030382
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC59.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC59.jpg,5.8398886,0.0044522,13.2986,-0.1428,0.35468,-9.5091,0.014902,-0.0020729,0.002501,50.3204205,-52.40655,-0.0073131,-0.7866,0.0014252,0.0026943,-0.0018952
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC60.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC60.jpg,5.9399104,0.0026162,13.3247,-0.12743,0.38273,-9.70986,0.0069794,0.0038809,0.0015293,51.2432543,-53.364551,0.004378,-0.78647,0.0005552,0.002544,-0.0011765
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC61.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC61.jpg,6.0064666,0.0020694,13.3681,-0.0002404,0.33964,-9.80093,-0.0015333,0.0045515,0.0023061,51.8611602,-54.004312,0.0066633,-0.78627,0.0015411,0.0022993,-0.0024192
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC62.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC62.jpg,6.1331796,0.0019912,13.4071,-0.044357,0.25162,-9.60352,-0.0077243,-0.0025088,0.0033713,53.0371776,-55.22311,-0.0093762,-0.78589,0.0039733,0.0019111,-0.0038065
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC63.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC63.jpg,6.2198565,0.0019912,13.4375,-0.11664,0.19051,-9.62921,-0.0026651,-0.0013964,0.0041044,53.8432665,-56.059426,0.00012399,-0.78573,-0.00038863,0.0018353,0.0013429
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC64.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC64.jpg,6.3132058,0.0019912,13.4505,-0.096275,0.25072,-9.5821,0.0011744,-0.00034488,0.0022642,54.7134835,-56.961949,-0.0082793,-0.78567,0.0010325,0.0019105,0.00014426
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC65.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC65.jpg,6.4064596,0.0019912,13.4462,-0.10853,0.24653,-9.6017,0.00054819,0.0011172,0.0011344,55.5856773,-57.865995,-0.0043983,-0.78551,0.00088554,0.0018885,0.0012083
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC66.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC66.jpg,6.5464937,0.0022256,13.4462,-0.1475,0.33718,-9.61803,-0.0033994,0.0016831,0.0019314,56.8977271,-59.223995,0.00019881,-0.78542,0.0032544,0.0018096,-0.0040145
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC67.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC67.jpg,6.6398148,0.0024991,13.4896,-0.20388,0.2404,-9.54511,-0.0076429,0.001657,0.0016325,57.7547809,-60.11359,0.0076786,-0.78528,0.0028384,0.0016867,-0.0026477
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC68.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC68.jpg,6.7334636,0.0024991,13.533,-0.1925,0.20755,-9.66979,-0.0046958,0.0033642,0.0022729,58.6320283,-61.022873,-0.0089104,-0.78528,-0.0066206,0.0018013,0.0070809
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC69.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC69.jpg,6.8198006,0.0024991,13.559,-0.090948,0.17032,-9.82438,0.00098732,0.0023402,0.00073048,59.4475202,-61.869586,-0.015023,-0.78515,-0.0016364,0.0017932,0.0030862
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC70.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC70.jpg,6.9131937,0.0024991,13.5851,-0.11236,0.16973,-9.66818,0.0091732,-0.0046695,0.00042237,60.3268124,-62.784263,-0.019974,-0.78528,-0.0016423,0.0020362,0.003192
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC71.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC71.jpg,7.0064777,0.0024991,13.6545,-0.24266,0.2421,-9.52731,0.0085911,-0.0072228,0.00011376,61.2070288,-63.698423,-0.017255,-0.78518,-0.0034212,0.0019688,0.0050152
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC72.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC72.jpg,7.1398197,0.0024991,13.6415,-0.2256,0.23594,-9.65981,0.0024665,0.0020213,0.0012374,62.4665731,-65.005865,-0.013594,-0.78516,2.1194e-05,0.0020763,0.0013567
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC73.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC73.jpg,7.2397305,0.0026944,13.6892,-0.19199,0.27952,-9.64942,-0.00032303,0.0047207,0.00022765,63.4137674,-65.988428,-0.014854,-0.78533,0.00099008,0.0023364,-0.0013375
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC74.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC74.jpg,7.3197678,0.0035537,13.724,-0.13676,0.25426,-9.62876,-0.0031922,0.0010799,-0.0013285,64.1736009,-66.775528,0.0055027,-0.78541,0.0016727,0.0025351,-0.001034
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC75.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC75.jpg,7.4197774,0.0038272,13.7457,-0.10538,0.30556,-9.80095,-0.0057099,-0.0021107,-0.0014199,65.1254532,-67.760926,-0.012295,-0.78561,0.0015776,0.0027286,-0.002939
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC76.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC76.jpg,7.4999783,0.0038272,13.7674,-0.019205,0.24032,-9.7972,-0.0062957,0.0011307,-0.0012416,65.8885184,-68.55151,-0.0089678,-0.78547,0.0050498,0.0026,-0.0046134
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC77.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC77.jpg,7.613118,0.0037491,13.8281,-0.015178,0.20963,-9.5429,-0.002642,0.0013271,0.001101,66.9571475,-69.675066,-0.0052368,-0.78552,0.00044668,0.0027146,-0.0013662
