SET,SUBSET,TIME,SETTING,LRMC,RRMC,t,steer_ang,vx,imu_accel_x,imu_accel_y,imu_accel_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,X,Y,vy,yaw,yaw_rate,hitch,hitch_rate
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC15.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC15.jpg,1.3573842,0.0034756,18.5851,0.15111,0.21664,-10.0149,0.021938,-0.00031121,-0.00078468,-12.609517,21.613918,-0.060153,2.1216,-0.0044918,-0.00096419,0.0081405
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC16.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC16.jpg,1.4439492,0.0042959,18.5851,-0.081634,0.11849,-9.84409,0.018647,0.0039868,-0.00098299,-13.4135188,22.9924599,-0.092382,2.1217,-0.0066413,-0.00052845,0.01167
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC17.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC17.jpg,1.537345,0.0042959,18.5981,0.10578,0.1516,-9.46473,0.023325,-0.0013734,-0.0010812,-14.2801312,24.4770346,-0.051736,2.1215,-0.00015036,-1.7147e-05,0.0057769
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC18.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC18.jpg,1.6374708,0.0042959,18.6068,0.080744,0.40594,-9.62787,0.025322,-0.0022133,0.00061946,-15.2092177,26.0656508,-0.046107,2.1217,-0.00029198,0.00025064,0.0013978
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC19.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC19.jpg,1.7707035,0.0038272,18.5894,-0.033916,0.47067,-10.1933,0.019453,0.0077612,0.0029585,-16.4501132,28.1779036,-0.029324,2.122,0.0086962,0.00022116,-0.0058574
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC20.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC20.jpg,1.8306061,0.0029678,18.5764,0.055302,0.4322,-9.67533,0.0066982,0.0093177,0.0021388,-17.0097461,29.1298757,-0.029685,2.122,0.0017439,0.00042015,-0.00043291
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC21.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC21.jpg,1.9239564,0.0028506,18.572,-0.0047401,0.083785,-9.30393,-0.00018692,-0.0024541,0.0012119,-17.8786944,30.6091944,-0.049019,2.122,0.0010808,0.00053093,0.002278
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC22.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC22.jpg,2.0172714,0.0032412,18.572,-0.025335,0.31046,-9.84194,-0.0044803,-0.0038748,-0.00028058,-18.7489784,32.1074643,-0.041317,2.122,-0.00051489,0.00090193,0.0011965
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC23.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC23.jpg,2.1438884,0.0058975,18.5677,-0.058517,0.30763,-9.74414,-9.289e-05,0.0072427,-0.001151,-19.9245125,34.1102707,-0.035739,2.1221,0.0071945,0.0013638,-0.0019266
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC24.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC24.jpg,2.230624,0.0081631,18.546,0.054245,0.30436,-9.34747,0.010816,0.010551,-0.00094768,-20.7288711,35.481321,-0.015384,2.1218,0.0052124,0.0020776,0.0011634
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC25.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC25.jpg,2.3306116,0.0089053,18.5547,0.23058,0.42708,-9.56686,0.021504,0.00062896,0.00074491,-21.6588173,37.0654718,-0.029148,2.1222,-0.006389,0.0020111,0.0070406
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC26.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC26.jpg,2.4638531,0.0090616,18.559,0.11171,0.5619,-9.94263,0.022831,-0.011964,0.0044115,-22.9050016,39.173226,0.05555,2.1232,0.0044176,0.0012285,-0.001381
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC27.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC27.jpg,2.5440204,0.0094131,18.546,-0.10492,0.72756,-10.0909,0.0050277,-0.0081647,0.0097381,-23.6553475,40.4333101,0.028725,2.1239,0.018731,0.00092651,-0.014576
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC28.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC28.jpg,2.64385,0.0094912,18.5373,-0.21023,0.49499,-9.57928,-0.0046441,-0.0022819,0.011664,-24.5929676,42.007145,0.016048,2.1252,0.0080323,0.00011314,-0.0020246
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC29.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC29.jpg,2.7371719,0.0094912,18.5243,0.036158,0.5675,-9.47069,-0.00033202,0.00028957,0.013835,-25.4726135,43.4738424,0.021205,2.1267,0.0091268,-0.00095288,-0.0023893
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC30.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC30.jpg,2.863892,0.0094912,18.5113,0.079251,0.66121,-9.4564,-0.0056204,-0.0079937,0.012682,-26.6698063,45.4624595,0.023684,2.1284,0.022761,-0.0018228,-0.01405
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC31.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC31.jpg,2.9307089,0.0076553,18.52,0.10972,0.51802,-9.5399,-0.0083055,-0.010014,0.012933,-27.2993864,46.5091394,0.021571,2.1291,0.0066729,-0.0017553,0.0012092
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC32.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC32.jpg,3.057199,0.0041787,18.5026,0.02144,0.51298,-9.7896,-0.0026858,-0.0075821,0.011892,-28.5055174,48.5241692,0.021865,2.1303,0.005263,-0.0016678,0.0042549
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC33.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC33.jpg,3.1439275,0.0022256,18.4896,-0.073209,0.59706,-9.95111,-0.0068094,0.0013278,0.0075492,-29.3281613,49.8784322,0.057075,2.1309,0.0071665,-0.0011432,0.0040396
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC34.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC34.jpg,3.2105762,0.0022256,18.4852,0.052059,0.59481,-9.74809,-0.027565,0.0099603,0.0038507,-29.9630576,50.9181691,0.073119,2.1312,-0.00074749,-0.00078831,0.010924
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC35.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC35.jpg,3.2971264,0.0021475,18.4809,0.19936,0.12712,-9.39542,-0.036887,0.0057331,0.0011496,-30.7866046,52.2728104,0.013117,2.1311,0.0057085,3.2904e-05,0.0027797
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC36.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC36.jpg,3.4373506,0.0021475,18.5026,0.17447,0.023439,-9.50774,-0.021455,-0.0036782,-0.00097413,-32.1148254,54.4663562,0.014202,2.1308,0.0029514,0.0011001,0.006749
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC37.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC37.jpg,3.5306088,0.0021475,18.5026,0.017555,-0.12606,-10.0097,-0.0020211,-0.0040982,-0.0036214,-32.9951742,55.9305946,0.012432,2.1306,-0.015776,0.0018626,0.017916
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC38.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC38.jpg,3.6572444,0.0034756,18.5113,-0.028489,0.040752,-9.70878,0.0091678,0.0024918,-0.0059278,-34.1878603,57.9171709,-0.024443,2.1306,0.012895,0.002168,-0.009254
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC39.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC39.jpg,3.7172576,0.0056241,18.5113,0.14498,0.15359,-9.34226,0.0099232,0.0073053,-0.0033391,-34.752183,58.8595557,-0.0041851,2.1301,-0.015891,0.0027009,0.018248
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC40.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC40.jpg,3.8108242,0.0058975,18.5156,0.20636,0.24486,-9.39786,0.0098997,0.0031876,-0.0014393,-35.6322906,60.3256184,-0.025555,2.1303,-0.0023764,0.0025268,0.0043439
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC41.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC41.jpg,3.9373861,0.0058975,18.5113,0.25105,0.29577,-9.65854,0.013793,-0.0080084,-0.001836,-36.8273944,62.3182799,-0.0054742,2.13,-0.012047,0.0030623,0.013895
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC42.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC42.jpg,3.9972482,0.0058975,18.5243,0.065579,0.50268,-9.87818,0.011334,-0.0068678,0.0010349,-37.4045079,63.2907112,-0.0064811,2.1306,0.0044495,0.0025486,-0.0033147
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC43.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC43.jpg,4.1371974,0.0058975,18.5373,-0.10335,0.3795,-9.8921,-0.0053196,0.0059186,0.0031873,-38.7326478,65.48572,0.01268,2.1309,0.013522,0.0023189,-0.01266
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC44.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC44.jpg,4.2304164,0.0058975,18.5417,0.22207,0.25086,-9.26686,-0.0094871,0.0039958,0.0037918,-39.6199058,66.949936,0.0042451,2.1314,0.011897,0.0020178,-0.010063
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC45.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC45.jpg,4.3306014,0.0058975,18.5373,0.28659,0.35452,-9.2997,-0.0004099,-0.0036649,0.0053141,-40.5702473,68.5206039,0.022367,2.1319,0.0036696,0.0018219,-0.00091299
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC46.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC46.jpg,4.4172306,0.0058975,18.5417,-0.013442,0.47709,-10.0721,-0.00077931,-0.0025922,0.0047986,-41.3943726,69.879214,0.014807,2.1324,0.013469,0.001558,-0.012731
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC47.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC47.jpg,4.5104916,0.0050772,18.5503,-0.077433,0.17459,-9.86558,0.00068469,0.0088221,0.0044039,-42.2802889,71.3423041,0.0076469,2.1327,0.0062195,0.0014764,-0.0043256
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC48.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC48.jpg,4.6107175,0.0032412,18.5547,0.15159,0.42173,-9.55248,0.0059232,0.013141,0.006419,-43.2331857,72.908224,0.067166,2.1338,0.0056435,0.00066078,-0.0010553
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC49.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC49.jpg,4.6971707,0.0023428,18.546,0.21619,0.4488,-9.59305,-0.0018107,0.0056986,0.0074254,-44.0606149,74.266658,0.0053902,2.1342,0.0043824,0.0010542,0.0016408
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC50.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC50.jpg,4.8637848,0.0022647,18.5634,0.088822,0.35591,-9.81557,-0.010488,-0.0019272,0.0028497,-45.6540055,76.8791487,0.041988,2.1346,0.00010013,0.001039,0.002559
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC51.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC51.jpg,4.9237949,0.0023428,18.572,0.083196,0.20804,-9.94712,-0.011918,0.0005491,0.00010853,-46.2267836,77.8189972,0.023028,2.1341,-0.014291,0.0017334,0.020385
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC52.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC52.jpg,5.017073,0.0022256,18.5938,0.17474,0.019546,-9.79983,-0.0050389,0.0046164,-0.0020613,-47.1181694,79.3401353,0.00681,2.1342,-0.0085,0.0018748,0.011233
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC53.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC53.jpg,5.1440175,0.0017959,18.5938,0.11588,0.086721,-9.58958,0.0058844,0.0013367,-0.0025757,-48.3250116,81.3304363,-0.019653,2.1338,-0.00057386,0.0025691,0.0019566
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC54.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC54.jpg,5.2704588,0.0011709,18.6068,0.25971,0.25839,-9.60157,0.0048437,-0.0012565,-0.0020306,-49.5335285,83.3225495,0.011727,2.1336,-0.0087087,0.0028788,0.012339
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC55.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC55.jpg,5.3637495,0.00062406,18.6111,0.17416,0.29689,-9.72658,0.00059067,0.001934,0.00064681,-50.4246489,84.7892886,0.016144,2.1335,-0.0069832,0.0032161,0.0079227
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC56.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC56.jpg,5.450585,0.00031156,18.6111,0.13737,0.19986,-9.92509,-0.0022661,0.0083843,-0.0017639,-51.2517667,86.1524415,0.019184,2.1332,-0.0080404,0.0036013,0.0063452
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC57.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC57.jpg,5.5441489,0.00038969,18.6241,0.30981,0.14692,-9.71261,-0.00081535,0.0073057,-0.0042415,-52.1425642,87.6227223,0.0086672,2.1329,-0.005694,0.0039298,0.0045404
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC58.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC58.jpg,5.5972353,0.00038969,18.6328,0.30574,0.10076,-9.5591,0.0031073,0.00020375,-0.0034191,-52.6510676,88.464108,-0.0031461,2.1326,-0.0043822,0.0039594,0.0011151
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC59.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC59.jpg,5.6972483,0.00074125,18.6458,0.21121,0.12747,-9.55524,0.0089343,-0.0045275,-0.0027783,-53.6039134,90.0429799,0.0019342,2.1324,-0.0045096,0.0038619,0.0010514
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC60.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC60.jpg,5.8238005,0.0017178,18.6502,0.11529,0.12703,-9.64222,0.0062154,-2.8797e-05,-0.0018768,-54.8103744,92.0427336,-0.02281,2.1321,-0.00096886,0.0037027,-0.000931
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC61.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC61.jpg,5.944023,0.0021475,18.6545,0.28045,0.16997,-9.62346,0.0022279,0.00060249,-0.0018885,-55.9541457,93.9403125,-0.016592,2.1319,-0.00066868,0.003701,-1.8246e-05
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC62.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC62.jpg,6.0041387,0.0022256,18.6675,0.22996,0.1605,-9.50952,0.0070624,-0.0063767,-0.0026332,-56.5501465,94.9122765,-0.021018,2.1317,-0.0045038,0.0037797,0.0038003
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC63.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC63.jpg,6.1372571,0.0022256,18.6806,0.11478,0.1517,-9.6411,0.012669,-0.005654,-0.0056536,-57.8183033,97.0233697,-0.015881,2.1311,-0.0035637,0.0041641,0.0013555
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC64.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC64.jpg,6.2371995,0.0022256,18.6719,0.15746,0.21465,-9.7849,0.014922,0.0027073,-0.0045644,-58.7678857,98.6064161,-0.015972,2.1307,-0.0059995,0.0041877,0.0025338
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC65.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC65.jpg,6.3171455,0.0022256,18.6762,0.1315,0.1924,-9.64704,0.014218,0.0080115,-0.0033874,-59.5270131,99.8736805,-0.029779,2.1304,-0.003064,0.0041466,-0.0004224
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC66.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC66.jpg,6.4104566,0.0022256,18.6762,0.20056,0.13,-9.57613,0.014728,0.0035383,-0.0058715,-60.4122464,101.353902,-0.04135,2.13,-0.00083564,0.0040311,-0.0025041
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC67.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC67.jpg,6.4970238,0.0022256,18.6849,0.1808,0.2337,-9.68726,0.021735,0.0021571,-0.00383,-61.232708,102.729372,-0.0436,2.1298,-0.001449,0.00396,-0.0025808
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC68.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC68.jpg,6.6638223,0.0022256,18.7023,0.21065,0.26045,-9.69753,0.026527,0.005085,-0.0020392,-62.8083621,105.377497,-0.05287,2.1292,-0.0002825,0.0042303,-0.0026911
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC69.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC69.jpg,6.7238433,0.0022256,18.7196,0.23241,0.25296,-9.60285,0.026507,0.00013329,-0.0046395,-63.3762261,106.331946,-0.055963,2.1291,-0.0035741,0.0039841,-0.0018703
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC70.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC70.jpg,6.8170498,0.0022256,18.7283,0.16533,0.31176,-9.71613,0.024544,-0.0026062,-0.0053594,-64.2579391,107.816931,-0.072291,2.1286,0.0017319,0.0040476,-0.0079639
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC71.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC71.jpg,6.9439316,0.0022256,18.7326,0.098151,0.22132,-9.676,0.022752,-0.00091376,-0.0065332,-65.4524535,109.833403,-0.079068,2.128,-0.0070283,0.0043028,0.00057748
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC72.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC72.jpg,6.9970662,0.0024991,18.7413,0.10486,0.2962,-9.76945,0.023753,0.0073406,-0.0058914,-65.9757521,110.707458,-0.071302,2.1277,-0.0038524,0.0041011,-0.0011498
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC73.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC73.jpg,7.1372458,0.0030459,18.7413,0.31272,0.26157,-9.6291,0.02782,0.0064679,-0.0030802,-67.2912877,112.942308,-0.087105,2.1267,-0.012661,0.004281,0.0064927
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC74.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC74.jpg,7.2238637,0.0030459,18.737,0.21058,0.13913,-9.45256,0.03544,-0.005635,-0.0050835,-68.1033812,114.328227,-0.098046,2.1262,-0.0061163,0.0041497,-0.00021472
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC75.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC75.jpg,7.3437865,0.0030459,18.75,0.12224,0.36931,-9.73908,0.037612,-0.0041994,-0.0083885,-69.2265547,116.247201,-0.11853,2.1254,-0.0043197,0.0044102,9.7296e-05
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC76.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC76.jpg,7.4039783,0.0030459,18.7413,0.2786,0.45404,-9.74578,0.036028,-0.00060772,-0.0050312,-69.7876821,117.207784,-0.10845,2.1249,-0.0088036,0.0044306,0.0032288
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC77.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC77.jpg,7.5372039,0.0029678,18.7457,0.13934,0.45742,-9.45475,0.033373,-0.0017154,-0.0041529,-71.0345772,119.343335,-0.1073,2.1241,-0.003141,0.0048259,-0.0038375
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC78.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC78.jpg,7.6309052,0.0014444,18.7587,0.14292,0.47197,-9.56234,0.026229,-0.0035738,-0.0074888,-71.906878,120.839396,-0.10917,2.1235,-0.013448,0.0046921,0.0088554
