SET,SUBSET,TIME,SETTING,LRMC,RRMC,t,steer_ang,vx,imu_accel_x,imu_accel_y,imu_accel_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,X,Y,vy,yaw,yaw_rate,hitch,hitch_rate
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC11.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC11.jpg,0.99982274,0.0040225,25.5599,-0.1661,-0.25654,-10.0273,0.0049351,0.0010367,0.00073884,25.1540799,-3.26550515,-0.0022777,-0.11009,0.00094381,0.003358,-0.00073721
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC12.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC12.jpg,1.0998019,0.0041787,25.5686,0.20732,-0.39185,-9.65862,0.0041096,0.01227,0.0070954,27.6821967,-3.59085373,-0.0048249,-0.11007,0.003629,0.0032761,-0.0041731
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC13.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC13.jpg,1.1864726,0.0044522,25.5946,0.18594,-0.70575,-10.2266,-0.0011231,0.0029023,0.0029715,29.8752767,-3.87264327,0.0081139,-0.11009,0.0057485,0.0030154,-0.0073599
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC14.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC14.jpg,1.2798409,0.0044522,25.612,-0.67531,0.97931,-9.70674,0.013014,0.0051044,0.007563,32.2401895,-4.1769098,-0.0045324,-0.10978,0.0024872,0.0026183,-0.0036428
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC15.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC15.jpg,1.3397638,0.0044522,25.6424,-0.5952,0.7099,-10.3056,-0.0019295,-0.0044318,-0.0075139,33.7623857,-4.37138143,-0.0023081,-0.10947,0.0048178,0.0022965,-0.0038577
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC16.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC16.jpg,1.4599637,0.0044522,25.6597,-0.78482,0.67509,-9.33296,0.0054248,0.0088407,0.004119,36.7965837,-4.77445139,0.0071841,-0.10912,0.0073919,0.0020175,-0.0055324
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC17.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC17.jpg,1.5664734,0.0044522,25.7031,-0.81202,0.83815,-9.30294,-0.0078944,0.01056,0.010814,39.5044379,-5.11843402,0.0010627,-0.10894,0.005314,0.0018761,-0.005044
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC18.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC18.jpg,1.6664997,0.0041006,25.7161,-0.23019,0.60135,-9.41591,0.00087492,0.0084598,0.011832,42.0449475,-5.4404115,0.0084573,-0.10863,0.0054826,0.0016239,-0.0051603
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC19.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC19.jpg,1.7465426,0.0032022,25.7465,0.69472,0.043439,-9.87769,-0.0053588,-0.0017613,0.0029162,44.080301,-5.69827349,-0.011541,-0.10812,0.0012464,0.0014657,0.0035443
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC20.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC20.jpg,1.8798672,0.0028506,25.7682,-0.64666,0.32362,-10.1722,-0.00042587,0.0088206,-0.0066129,47.4752251,-6.12694251,0.0041032,-0.10768,-0.004019,0.0013282,0.0076612
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC21.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC21.jpg,1.9732867,0.0026162,25.7769,-0.15908,-0.016092,-9.65335,-0.0021933,0.015227,0.001215,49.8523508,-6.42578102,-0.0018152,-0.1074,0.0041036,0.0012778,-0.0014505
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC22.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC22.jpg,2.0731714,0.0022256,25.8073,-0.21898,1.0842,-9.01898,0.0001614,0.0068586,0.0023998,52.4014604,-6.74533425,-0.0098358,-0.10727,0.0031875,0.0014151,-5.3408e-05
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC23.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC23.jpg,2.1599606,0.0017959,25.829,-0.86027,-0.28807,-9.77829,0.0092289,0.0044348,0.0032862,54.6137238,-7.0224521,0.013255,-0.1072,0.0079568,0.0016249,-0.0047005
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC24.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC24.jpg,2.2998955,0.0012491,25.8464,-0.23371,-0.023493,-9.98152,-0.0034436,0.019065,0.0037921,58.1877178,-7.46970113,0.002365,-0.10705,0.0029172,0.0018854,8.263e-05
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC25.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC25.jpg,2.3998951,0.0011709,25.8724,-0.22663,-0.12603,-9.70243,-0.0019173,0.034562,0.0047327,60.7392109,-7.78905342,0.0071647,-0.10706,0.0023161,0.002141,-0.00064187
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC26.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC26.jpg,2.4863672,0.0011709,25.8898,-0.70755,1.1666,-9.14244,0.00055945,0.0088186,-0.0071313,62.9525422,-8.09934493,0.0065019,-0.10697,-0.006599,0.0022288,0.0086016
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC27.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC27.jpg,2.5797456,0.0011709,25.9115,-0.21977,0.44191,-9.62783,0.0017001,-0.0011399,-0.00082589,65.3406247,-8.39851766,-0.00044214,-0.10683,-0.00091678,0.0022763,0.0021526
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC28.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC28.jpg,2.6596761,0.0012491,25.9288,-0.22105,-0.68267,-10.4225,0.0023445,-0.00099325,0.0036886,67.3900025,-8.65596317,0.0034489,-0.107,-0.00084085,0.0026611,0.0023088
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC29.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC29.jpg,2.7998262,0.0012881,25.9418,-0.59438,-0.098816,-10.2068,0.0011954,0.0059219,0.007715,70.9765619,-9.10688816,-0.014074,-0.10711,0.0044589,0.0028235,-0.0028519
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC30.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC30.jpg,2.8931492,0.0016006,25.9418,0.11607,0.72684,-9.96297,0.0033179,0.0045213,-0.0049367,73.3673279,-9.40764163,-0.0015805,-0.10739,-0.003806,0.003104,0.0043649
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC31.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC31.jpg,2.9930856,0.0022256,25.9592,-0.19922,1.1533,-9.24862,-0.0069379,0.013277,-0.0099486,75.9291534,-9.73091776,0.014743,-0.10771,-0.0072696,0.0034325,0.0075585
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC32.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC32.jpg,3.0798748,0.0026162,25.9679,-1.0031,0.26948,-9.50416,0.015361,0.013726,-0.017653,78.150441,-10.0124526,-0.0141,-0.10782,-0.013967,0.0034655,0.011898
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC33.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC33.jpg,3.173044,0.0030459,25.9809,-0.17452,-0.94263,-11.3265,0.0090378,0.02733,-0.0048798,80.5411625,-10.316804,-0.012093,-0.10811,-0.0019932,0.0036666,0.00079363
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC34.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC34.jpg,3.2730612,0.0037491,25.9852,-0.10702,0.59146,-9.09811,0.0089061,0.021013,0.0020579,83.1019225,-10.6445511,-0.020295,-0.10858,0.005312,0.0039103,-0.0079257
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC35.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC35.jpg,3.4062879,0.0042959,26.0026,-0.36721,-0.41031,-10.2735,-0.0076625,0.026679,0.006552,86.5172027,-11.0791344,-0.011038,-0.10859,0.005901,0.0036187,-0.0074251
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC36.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC36.jpg,3.4997857,0.0044522,26.0113,0.43906,-0.23583,-11.0961,-0.016086,0.016754,0.0034419,88.9104269,-11.4497298,0.0048958,-0.1088,0.0023002,0.0035693,-0.0045554
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC37.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC37.jpg,3.599911,0.0044522,26.0113,-0.11931,-0.25308,-10.5865,0.0012485,0.024897,0.0014244,91.4742972,-11.7749791,-0.0095449,-0.1087,0.0052364,0.0032805,-0.0051938
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC38.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC38.jpg,3.6820615,0.0044522,26.02,-0.57189,1.7266,-9.94501,0.0072686,0.022756,0.0017506,93.5248341,-12.0359157,-0.021597,-0.10849,0.00094161,0.0029538,-0.0013413
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC39.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC39.jpg,3.7796484,0.0044522,26.033,-0.25261,0.21398,-10.8409,0.012247,0.02736,0.0076541,96.0872365,-12.3631305,-0.024311,-0.10824,0.0048493,0.0025834,-0.0049866
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC40.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC40.jpg,3.8599058,0.0044522,26.0373,-0.55451,1.1918,-10.3975,0.0092658,0.017595,0.0040843,98.1368326,-12.6247777,-0.024639,-0.10819,0.010772,0.0024435,-0.010876
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC41.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC41.jpg,3.9997906,0.0044522,26.0503,-0.058669,-0.38139,-9.73679,0.010369,0.010718,0.0028813,101.72512,-13.0818256,-0.028736,-0.10788,0.0070017,0.0022141,-0.0044439
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC42.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC42.jpg,4.0997766,0.0044522,26.0503,0.99007,1.0615,-10.0922,-0.0068608,-0.0026051,-9.0274e-05,104.288691,-13.4070148,-0.0032364,-0.10807,0.00093593,0.0024988,0.0029449
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC43.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC43.jpg,4.1798129,0.0044522,26.0373,-0.76802,0.64874,-9.38863,0.0049662,0.011678,0.0054132,106.33988,-13.6662294,-0.008204,-0.10787,-0.0040864,0.0023212,0.0055514
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC44.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC44.jpg,4.2797308,0.0044522,26.0373,-1.2652,-0.11143,-9.12743,-0.010435,0.013821,0.0015052,108.901096,-13.9893684,-0.003957,-0.10749,-0.0019867,0.0019235,0.0023099
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC45.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC45.jpg,4.3598934,0.0044522,26.0286,-0.10705,-0.51557,-10.8012,0.0067125,0.025806,0.0081653,110.949214,-14.2467642,0.0046666,-0.10731,0.0065371,0.0019038,-0.0035643
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC46.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC46.jpg,4.4997458,0.0044522,26.0113,-0.77983,1.7901,-9.76564,-0.0050517,0.022195,0.0054478,114.522044,-14.7377882,-0.0051711,-0.10673,0.0035885,0.0016147,-0.00032237
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC47.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC47.jpg,4.5864639,0.0044522,26.0069,-0.50769,-0.8358,-10.8735,0.0064291,0.039801,0.0089163,116.736207,-15.0149075,-0.012419,-0.10665,0.0082349,0.0017249,-0.0056254
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC48.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC48.jpg,4.6797042,0.0044522,25.9983,0.19236,-0.42506,-11.2669,-0.0034759,0.058148,-0.00077797,119.11505,-15.3128886,-0.0042158,-0.1065,0.0017439,0.0017774,0.00066305
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC49.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC49.jpg,4.7663114,0.0042959,25.9766,0.24189,1.3539,-10.2075,0.0022213,0.054793,-0.00079858,121.321313,-15.5890803,-0.019863,-0.10626,-0.0010184,0.0016947,0.0037049
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC50.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC50.jpg,4.8597395,0.0032022,25.9722,0.53065,-0.099893,-10.8439,-0.0053192,0.014165,-0.0022016,123.69881,-15.885994,-0.019098,-0.10581,0.0086826,0.0017271,-0.0047113
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC51.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC51.jpg,4.9996541,0.0022647,25.9592,-0.73582,1.3366,-9.27691,0.010424,-0.02398,0.0011368,127.272556,-16.3309497,-0.016556,-0.10558,0.0021391,0.0018278,0.00096854
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC52.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC52.jpg,5.0530054,0.0022647,25.9375,-0.97717,0.30415,-8.82195,0.0089674,-0.0074532,0.0072088,128.63353,-16.5006381,-0.017843,-0.1057,0.0062554,0.00207,-0.0029909
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC53.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC53.jpg,5.1529844,0.0022256,25.9115,0.09711,-0.4318,-9.72739,-0.014006,-0.0072669,0.0019635,131.182266,-16.8179881,-0.017903,-0.10553,-0.00084007,0.0021883,0.002341
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC54.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC54.jpg,5.239648,0.0026162,25.8854,-0.48957,-0.45754,-9.31433,-0.013438,-0.026264,0.0037346,133.389852,-17.0903275,-0.0081373,-0.10513,-0.00088086,0.0019356,0.0025792
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC55.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC55.jpg,5.3662595,0.0026162,25.8507,-0.26895,-0.1335,-10.0063,-0.017275,-0.028173,-0.006154,136.615736,-17.4884503,-0.0073586,-0.10521,-0.003664,0.0022849,0.0049881
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC56.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC56.jpg,5.4729773,-9.375e-07,25.8203,-0.27127,0.17665,-9.92316,-0.0054774,-0.0066181,-0.004186,139.308581,-17.8668541,-0.0062673,-0.10553,-0.0016461,0.0029449,0.0038975
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC57.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC57.jpg,5.5930578,-0.0017197,25.7812,-0.74761,0.35435,-9.68978,-0.0067309,0.019758,-0.0016655,142.348411,-18.2442308,-0.0098364,-0.10587,0.0018879,0.0033515,-0.00069851
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC58.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC58.jpg,5.6463085,-0.0016416,25.7465,-0.83382,-0.40436,-9.45257,-0.0019334,0.014573,-0.0033901,143.697231,-18.4118028,0.0060355,-0.1062,-0.0046041,0.0037492,0.0030627
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC59.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC59.jpg,5.746345,-0.00027438,25.7031,-0.27407,0.81377,-10.0431,-0.0033988,-0.0050103,-0.003908,146.225773,-18.7267966,-0.0078961,-0.10651,-0.0060893,0.0040411,0.0060539
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC60.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC60.jpg,5.8797341,0.0010928,25.6901,-0.25916,-0.3871,-10.26,0.0018069,0.010117,-0.0094714,149.595081,-19.1503928,0.0017709,-0.10739,-0.012456,0.0048514,0.011209
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC61.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC61.jpg,5.966355,0.0017959,25.6771,-0.22907,-0.56698,-10.0236,0.0060445,0.015749,-0.017258,151.780149,-19.4268806,-0.011762,-0.10779,-0.00096654,0.005033,-0.002687
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC62.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC62.jpg,6.0996482,0.0022647,25.6641,-0.16514,0.3058,-9.49831,0.022637,0.014377,0.0013319,155.136518,-19.8569029,-0.029602,-0.10862,-0.00039983,0.0054088,-0.0056281
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC63.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC63.jpg,6.1996248,0.0028506,25.6727,-0.42881,0.12681,-9.10724,0.0066651,-0.01589,-0.01087,157.657556,-20.1812899,-0.029072,-0.10918,0.00011133,0.0053926,-0.0068055
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC64.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC64.jpg,6.2797024,0.0034756,25.6901,0.75656,0.35641,-9.48004,0.020165,-0.019429,0.0081331,159.674916,-20.4421573,-0.035899,-0.10933,0.0073184,0.0049094,-0.012255
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC65.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC65.jpg,6.3796545,0.0037491,25.6641,0.16695,0.0015857,-9.2571,0.00028362,-0.013853,-9.6616e-05,162.19691,-20.767681,-0.0050326,-0.10959,-0.0020497,0.0044175,-0.0034621
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC66.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC66.jpg,6.4596467,0.0037491,25.6641,-0.5384,1.6421,-9.98173,0.0079139,-0.013843,-0.0051504,164.204925,-21.0417944,-0.032261,-0.10952,-0.0020204,0.0040517,-0.0040859
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC67.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC67.jpg,6.5997018,0.0037491,25.638,0.24192,0.42699,-9.12675,-0.0026697,0.00063558,0.0038375,167.730914,-21.4933858,0.0060282,-0.10952,0.0026184,0.0033796,-0.0072865
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC68.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC68.jpg,6.6995902,0.0037491,25.625,-0.2011,0.70331,-9.02401,-0.017416,-0.017137,-0.0013698,170.250311,-21.8133007,0.001702,-0.1094,-0.00015893,0.0028963,-0.0031267
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC69.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC69.jpg,6.7930438,0.0037491,25.6207,-0.30451,-0.43757,-9.49605,0.0050591,-0.01591,-0.00024256,172.602118,-22.112638,-0.012179,-0.10933,0.003948,0.002648,-0.0040411
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC70.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC70.jpg,6.8930838,0.0037491,25.6207,-0.089538,-0.044832,-9.23255,-0.0093354,-0.0088215,0.005533,175.122205,-22.4341106,-0.0098106,-0.10917,0.0054703,0.0024354,-0.0060113
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC71.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC71.jpg,6.9463044,0.0037491,25.6033,0.56063,0.78554,-8.97242,0.0055289,-0.0097579,0.00083544,176.465739,-22.6059882,-0.016455,-0.10899,0.0011095,0.0022221,-0.0022929
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC72.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC72.jpg,7.0729142,0.0039444,25.599,-0.23972,-0.6408,-9.51646,0.00064858,-0.0051195,-0.0089323,179.65602,-23.014529,-0.016961,-0.1088,-0.00010962,0.0020693,0.0016716
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC73.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC73.jpg,7.1729457,0.0040225,25.5903,-0.17764,0.78533,-9.94392,-0.0024633,-0.0058323,-0.00083707,182.174101,-23.3370734,-0.025649,-0.10891,0.0085585,0.0022312,-0.0075406
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC74.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC74.jpg,7.3063461,0.0042569,25.5946,-0.36359,0.46159,-9.17197,0.0095173,-0.001256,0.0070193,185.530835,-23.7671919,-0.027726,-0.10873,8.4613e-05,0.0022039,0.0012372
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC75.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC75.jpg,7.3663342,0.0046475,25.5946,0.16551,0.46154,-10.0087,0.0013898,-0.0049013,-3.9784e-05,187.041579,-23.9612145,-0.030812,-0.1087,-0.0015538,0.0022766,0.0032328
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC76.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC76.jpg,7.5395253,0.0058584,25.5859,-0.018545,0.31375,-9.2904,0.017993,-0.018618,0.0049843,191.405121,-24.4802712,-0.04248,-0.10863,0.0029009,0.0022021,-0.0012195
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC77.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC77.jpg,7.5863007,0.0062491,25.5773,-0.35741,-0.078539,-9.56926,0.0048721,-0.013602,-0.0031824,192.581765,-24.6309448,-0.026373,-0.10854,-0.0020355,0.0021187,0.00083456
