SET,SUBSET,TIME,SETTING,LRMC,RRMC,t,steer_ang,vx,imu_accel_x,imu_accel_y,imu_accel_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,X,Y,vy,yaw,yaw_rate,hitch,hitch_rate
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC1.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC1.jpg,0,0.0040225,11.3325,0.26456,-0.62143,-9.78883,0.0054843,0.0022807,-0.0044563,5.21918727e-10,-8.0967619e-10,-0.014418,-0.78381,-0.0034338,0.0027914,0.0019716
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC2.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC2.jpg,0.093243573,0.0040225,11.3672,0.1632,0.87588,-9.28666,0.012684,-0.00077824,0.0017253,0.737328412,-0.76464651,-0.015686,-0.78369,0.0019442,0.0026585,-0.0015662
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC3.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC3.jpg,0.1068916,0.0040225,11.4106,-0.33472,1.0521,-9.25669,-0.012235,-0.0078839,-0.0043354,0.842934449,-0.87401704,-0.0053743,-0.78369,5.0784e-05,0.0027265,0.00019193
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC4.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC4.jpg,0.27336528,0.0040225,11.4323,-0.0092598,0.3674,-9.10744,0.010033,-0.0066518,0.0023947,2.17098428,-2.2426916,0.013642,-0.78383,0.0041406,0.002869,-0.0058849
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC5.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC5.jpg,0.4133194,0.0037491,11.5148,0.56582,0.43503,-8.89092,-0.0081569,0.00088139,0.00033236,3.28961001,-3.3967268,0.0054543,-0.78362,-0.0014191,0.0026249,0.00085012
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC6.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC6.jpg,0.47356808,0.0033194,11.5495,-0.1382,0.36317,-9.42818,0.014513,-0.0015015,-0.0080484,3.7704296,-3.8927495,-0.0031528,-0.78347,0.0024651,0.0023244,-0.0050724
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC7.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC7.jpg,0.60001292,0.0032022,11.5495,-0.57278,0.14315,-9.91899,-0.0080966,-0.010445,-0.0023839,4.7899342,-4.9472509,0.0039455,-0.78348,-0.0017144,0.0023905,0.0031416
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC8.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC8.jpg,0.6934482,0.0032022,11.5885,-0.16145,0.018123,-9.96114,0.013688,0.0062143,-0.00024161,5.54345923,-5.7250909,-0.0048804,-0.78353,-0.00042671,0.0025452,0.0014895
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC9.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC9.jpg,0.78000475,0.0032022,11.6189,-0.0039062,0.93282,-9.37297,-0.011805,0.0011018,-0.010526,6.24505473,-6.4494139,-0.0011261,-0.78355,-0.0050284,0.002599,0.0058472
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC10.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC10.jpg,0.91335869,0.0032022,11.6493,0.36069,-0.94264,-9.11307,0.012049,-0.0055787,-0.0016896,7.33119654,-7.5699872,-0.0099848,-0.78365,0.002532,0.002701,-0.0023823
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC11.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC11.jpg,1.0133623,0.0032412,11.7231,0.56499,-0.38473,-9.58714,-0.003249,-0.0035928,0.0019876,8.14929292,-8.4155782,-0.0070127,-0.78368,0.0063015,0.0027091,-0.0055973
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC12.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC12.jpg,1.1132914,0.0032412,11.7535,0.30145,-0.011562,-9.02555,0.013948,0.0010779,0.0022635,8.96997095,-9.2654015,-0.012475,-0.78363,0.002518,0.0026508,-0.001269
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC13.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC13.jpg,1.2066913,0.0032412,11.8142,0.41737,0.32414,-9.24474,-0.010053,-0.0018207,-0.0011382,9.73984784,-10.06057,0.0027548,-0.78358,5.3698e-05,0.0027121,0.0014898
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC14.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC14.jpg,1.3065896,0.0029678,11.8403,-0.008594,0.22807,-9.53924,0.0061599,0.00088735,-0.0041814,10.56859,-10.916417,-0.0031243,-0.78376,-0.0030949,0.0029389,0.002864
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC15.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC15.jpg,1.393298,0.0026944,11.8924,-0.49103,0.46136,-10.1512,-0.010583,0.0027138,-0.002873,11.2896108,-11.661391,0.0034168,-0.78379,-0.0037075,0.0028856,0.0039828
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC16.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC16.jpg,1.4867432,0.0021475,11.9444,0.028744,0.57872,-9.50013,0.007336,0.0019607,-0.00021323,12.0688207,-12.466262,-0.0042706,-0.78366,0.00038497,0.0026371,-0.00024386
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC17.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC17.jpg,1.5800903,0.0016006,12.0312,0.24573,-0.33847,-10.3356,-0.007844,0.0010671,0.001381,12.7498332,-13.31014,-0.00027888,-0.78363,-0.0022355,0.002656,0.002815
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC18.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC18.jpg,1.7204489,0.0012491,12.0703,0.31458,1.1198,-9.51545,0.0087209,0.0039658,-0.0023097,13.9297402,-14.529555,0.0088725,-0.78375,-0.0038415,0.0028948,0.0050243
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC19.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC19.jpg,1.8132879,0.0011709,12.1224,0.38035,-0.35312,-10.2643,-0.0087246,0.0025498,-0.0034863,14.7205579,-15.345165,0.0039448,-0.78387,-0.0086687,0.0030039,0.0078383
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC20.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC20.jpg,1.9133046,0.0011709,12.1484,-0.025896,1.265,-9.21333,-0.0031108,-4.5072e-05,0.0015032,15.571189,-16.222016,0.010182,-0.78374,-0.0041251,0.0027737,0.0036874
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC21.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC21.jpg,1.9934804,0.0011709,12.2049,-0.50241,-0.39909,-9.74793,0.0044227,0.0019761,0.0011004,16.2535253,-16.926424,0.0020394,-0.78382,-0.00090032,0.0028396,0.00082001
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC22.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC22.jpg,2.0932742,0.0011709,12.2526,-0.26696,0.28948,-9.80737,0.00029931,0.0025175,-0.010715,17.1077289,-17.810008,0.0032378,-0.78384,-0.0086218,0.0028575,0.0075037
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC23.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC23.jpg,2.1800277,0.0011709,12.2743,-0.22578,-0.014499,-9.36597,0.01638,0.0075165,0.00020275,17.8497674,-18.577721,-0.0030653,-0.78388,0.0011471,0.0029433,-0.0012399
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC24.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC24.jpg,2.3132536,0.0011709,12.3177,0.15864,0.090111,-8.9594,-0.014803,0.0019651,0.0039974,18.9950064,-19.761424,-0.0019262,-0.78407,-0.00038668,0.0030437,-0.00036886
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC25.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC25.jpg,2.4132308,0.0011709,12.3611,0.19598,0.16981,-9.67993,0.012104,0.0012295,0.0034699,19.8565808,-20.652877,-0.014053,-0.78416,0.0015653,0.0030526,-0.002495
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC26.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC26.jpg,2.4932297,0.0011709,12.3785,-0.30118,-0.028555,-9.80863,0.0025351,-0.00032946,-0.0062058,20.5474902,-21.368027,-0.01665,-0.78397,-0.0014639,0.002725,0.0019652
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC27.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC27.jpg,2.5535244,0.0011709,12.4219,-0.23052,0.30929,-9.35784,0.0079487,0.0038265,-0.00058716,21.0654821,-21.905525,-0.0095815,-0.78422,0.0010755,0.0029416,-0.0009183
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC28.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC28.jpg,2.6466806,0.0010928,12.4392,-0.26862,-0.36903,-9.6502,0.0077965,0.0025336,0.0042136,21.8307342,-22.747065,-0.017865,-0.78431,-0.00086585,0.0029867,0.000457
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC29.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC29.jpg,2.813209,0.0011709,12.474,0.068729,0.36814,-9.98849,-0.0041208,-0.0011733,0.0021088,23.2783527,-24.247627,-0.011996,-0.78457,-0.0055238,0.0031911,0.0051284
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC30.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC30.jpg,2.9133257,0.0011709,12.5043,-0.1894,0.051033,-8.94871,0.0084554,0.001995,0.00078375,24.1500648,-25.151056,-0.016555,-0.7846,-0.0037999,0.0030702,0.003454
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC31.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC31.jpg,2.9933006,0.0010928,12.5217,-0.19419,-0.015733,-9.98037,-0.0020565,-0.0033491,-0.0020433,24.8486519,-25.875076,-0.010837,-0.78468,0.00015807,0.0030713,-0.00080983
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC32.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC32.jpg,3.0866983,0.0010928,12.5521,-0.16117,0.28978,-9.52967,0.00010363,-0.00036635,3.6104e-05,25.665048,-26.721023,-0.0051971,-0.78489,-0.0020314,0.0031968,0.0016429
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC33.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC33.jpg,3.1465342,0.0010928,12.5781,-0.20031,-0.40667,-10.1553,-0.0016146,0.0073887,-0.0014964,26.1906951,-27.265834,-0.012768,-0.78488,0.0019047,0.0030759,-0.0011165
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC34.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC34.jpg,3.3133665,0.0010928,12.6128,0.28229,0.28403,-9.21864,-0.0060526,0.0035755,0.00020414,27.6537238,-28.782524,-0.010774,-0.7851,-0.0083516,0.003142,0.0089975
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC35.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC35.jpg,3.3733634,0.0014444,12.6345,-0.258,0.29921,-9.54552,0.015031,-0.0016457,0.0035587,28.181702,-29.330149,-0.0071504,-0.78526,-0.0022306,0.0031352,0.0025297
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC36.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC36.jpg,3.4666223,0.0016397,12.6649,0.05799,0.33876,-9.54285,-0.011756,-0.0039968,-0.010999,29.003878,-30.184212,-0.022229,-0.78522,-0.0028659,0.0030383,0.0018043
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC37.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC37.jpg,3.5534289,0.0016397,12.6997,0.23874,0.10721,-9.78745,0.0057556,0.0034951,-0.00082823,29.7692699,-30.977925,-0.0047886,-0.78527,0.0011155,0.0030454,-0.0013277
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC38.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC38.jpg,3.6732051,0.0016397,12.7604,0.41863,0.33557,-9.09806,0.0032171,0.0031152,-0.00059945,30.8159727,-32.090007,-0.015665,-0.78542,-0.002824,0.00316,0.0026951
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC39.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC39.jpg,3.8131929,0.0016397,12.7691,-0.18292,-0.17984,-9.7997,0.00097968,-0.0040165,-0.010102,32.0568702,-33.379785,-0.013738,-0.78573,-0.0006048,0.0033156,-0.0018755
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC40.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC40.jpg,3.9066912,0.0016397,12.7865,-0.38562,1.2273,-8.84589,0.014065,-8.2896e-05,-3.9539e-05,32.8856751,-34.241735,-0.010285,-0.78568,-0.0038145,0.0031449,0.0031443
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC41.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC41.jpg,4.0065563,0.0016397,12.8168,-0.34023,-0.4283,-10.1066,-0.0062822,-0.00065943,0.0043335,33.7761151,-35.165606,-0.0072299,-0.78573,0.0036429,0.0031675,-0.0038835
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC42.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC42.jpg,4.0932011,0.0016397,12.8342,-0.023971,0.29864,-9.84136,0.0010026,-0.0033214,-0.0088297,34.5488464,-35.968143,-0.0076345,-0.78604,-0.0071758,0.0034017,0.0049392
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC43.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC43.jpg,4.1864682,0.0016397,12.8559,-0.54693,0.55863,-10.8145,0.0075118,0.0042033,-0.0010954,35.3819943,-36.834642,-0.01558,-0.78603,-0.004698,0.0032834,0.0035668
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC44.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC44.jpg,4.2798641,0.0016397,12.8819,-0.64914,0.083524,-9.84472,-0.0018051,-0.0010636,0.0037731,36.2158965,-37.702903,-0.013366,-0.78625,-0.0015234,0.0033351,0.00015733
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC45.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC45.jpg,4.4132655,0.0017178,12.9167,-0.4584,0.65371,-9.41823,0.0049691,0.0023825,0.0041018,37.4108541,-38.946059,-0.004602,-0.7863,0.0067939,0.0032546,-0.0079614
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC46.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC46.jpg,4.5133405,0.0022647,12.921,-0.017859,-0.046913,-9.6131,-0.011721,0.0011278,-0.011502,38.3089825,-39.879282,-0.0062979,-0.78648,-0.001326,0.003401,6.4267e-05
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC47.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC47.jpg,4.5933056,0.0025772,12.9644,0.12722,0.18389,-9.56126,0.0084987,0.0069556,0.001947,39.0143305,-40.62654,-0.016376,-0.78643,0.0020261,0.0032045,-0.0044943
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC48.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC48.jpg,4.6932368,0.0025772,12.9818,-0.23917,0.28599,-9.46391,-0.0051308,-0.0023164,0.0017862,39.9143419,-41.563394,-0.0082543,-0.78659,0.00061095,0.0032376,-0.0003586
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC49.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC49.jpg,4.7731678,0.0026162,13.0122,-0.51391,0.45843,-9.62028,0.006109,-0.0025174,-0.0041884,40.6364104,-42.314055,-0.0078365,-0.78657,-0.0023259,0.0031591,0.0013766
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC50.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC50.jpg,4.9132743,0.0026944,13.0339,-0.074436,-0.26437,-10.0145,-0.0083035,0.0026208,-0.0073581,41.9022208,-43.63016,-0.009157,-0.78678,-0.0038356,0.0033356,0.0031727
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC51.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC51.jpg,4.9666245,0.0029287,13.0512,-0.32086,0.63196,-9.47403,-0.0022714,0.0085754,0.00018331,42.3851698,-44.131794,0.0021555,-0.78673,-0.00088207,0.0032485,-6.4448e-05
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC52.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC52.jpg,5.0931287,0.0031241,13.0816,-0.64094,0.37859,-9.68428,-0.0070469,0.0017928,0.0037768,43.5344527,-45.32556,-0.0046987,-0.78691,-0.0014281,0.003261,0.00095409
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC53.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC53.jpg,5.179848,0.0032412,13.1163,-0.064357,0.53599,-9.18446,0.0059649,-0.0050394,-0.0030337,44.3223639,-46.144828,-0.012261,-0.78678,0.0023049,0.0030902,-0.0028148
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC54.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC54.jpg,5.3132122,0.0037491,13.1597,0.51529,0.15992,-9.1735,0.000796,-0.00096136,-0.007838,45.5360923,-47.408372,-0.010474,-0.78694,-0.0040055,0.0032499,0.0025217
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC55.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC55.jpg,5.4131961,0.0048037,13.1944,-0.10986,0.6524,-9.64932,0.0060974,0.0036518,1.5972e-05,46.4476649,-48.357322,-0.00090368,-0.78695,-0.0082987,0.0032408,0.0085354
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC56.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC56.jpg,5.4931273,0.0061319,13.2378,-0.83728,0.16875,-10.1298,0.0014162,-0.00066004,0.0019546,47.1786617,-49.117499,-0.0093921,-0.787,-0.0028541,0.0032179,0.0021176
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC57.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC57.jpg,5.59339,0.0065225,13.2856,-0.69601,0.24264,-10.4609,0.013077,4.7651e-05,0.00079795,48.0910852,-50.08372,-0.019886,-0.78695,0.00050293,0.0030787,-0.0016823
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC58.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC58.jpg,5.6732579,0.0065225,13.2899,-0.40467,0.36448,-9.65444,0.017822,-0.0073669,-0.00064026,48.8239537,-50.848919,-0.01663,-0.78681,-0.00039512,0.0028753,0.00033562
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC59.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC59.jpg,5.8132246,0.0044522,13.2986,-0.083894,0.6234,-9.88699,0.0094003,0.008457,0.0015869,50.1100248,-52.188703,-0.0073131,-0.7866,0.0014252,0.0026967,-0.0002894
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC60.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC60.jpg,5.9132464,0.0026162,13.3247,0.11637,0.40427,-9.29179,-0.00037921,0.0036882,0.0047746,51.0328586,-53.146705,0.004378,-0.78647,0.0005552,0.002544,-0.0011765
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC61.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC61.jpg,5.9798025,0.0020694,13.3681,0.13434,0.15563,-8.82276,-0.0061697,-0.0014054,0.0037048,51.6507645,-53.786465,0.0066633,-0.78627,0.0015411,0.0022961,-0.0021869
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC62.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC62.jpg,6.0665343,0.0019912,13.4071,-0.21726,-0.084658,-9.39785,0.0052765,-0.00032007,0.0031209,52.4553324,-54.619838,-0.0032813,-0.78601,0.0037755,0.0020351,-0.0036088
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC63.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC63.jpg,6.1598266,0.0019912,13.4375,0.15466,0.44362,-9.32095,-0.0058229,-0.0093918,-0.003607,53.3226273,-55.519561,-0.0077663,-0.78577,-0.0013044,0.0018656,0.0010502
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC64.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC64.jpg,6.2601127,0.0019912,13.4505,0.28528,-0.026312,-9.89521,0.00019555,0.0035397,0.0042388,54.2544932,-56.486081,-0.0073998,-0.78563,-0.00011222,0.0018699,0.001289
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC65.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC65.jpg,6.3863725,0.0019912,13.4462,-0.45999,0.86429,-9.73266,-0.0045368,0.00022624,0.0049405,55.437678,-57.712885,-0.0072208,-0.78551,0.00012667,0.0018579,-0.00012318
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC66.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC66.jpg,6.5198296,0.0022256,13.4462,-0.65683,0.16133,-9.43594,-0.0039179,0.0045026,0.0044024,56.6873313,-59.006148,0.00019881,-0.78542,0.0032544,0.0018078,-0.0016713
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC67.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC67.jpg,6.6131508,0.0024991,13.4896,-0.48612,0.79352,-9.96971,-0.0051188,0.0070247,-0.0058592,57.5443851,-59.895743,0.0076786,-0.78528,0.0028384,0.0017517,-0.0010052
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC68.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC68.jpg,6.7067995,0.0024991,13.533,-0.55874,-0.41331,-9.89995,0.0094097,-0.0050023,-0.011086,58.4216325,-60.805027,-0.0089104,-0.78528,-0.0066206,0.0018674,0.0078197
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC69.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC69.jpg,6.7931365,0.0024991,13.559,-0.77281,-0.042228,-10.7209,0.007061,-0.003992,-0.0050466,59.2371243,-61.651739,-0.015023,-0.78515,-0.0016364,0.0018405,0.0028374
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC70.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC70.jpg,6.8865296,0.0024991,13.5851,-1.5008,0.55864,-10.409,0.0058854,-0.00080573,0.00063103,60.1164166,-62.566416,-0.019974,-0.78528,-0.0016423,0.0020886,0.0033513
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC71.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC71.jpg,6.9464717,0.0024991,13.6545,-0.86633,0.15623,-10.027,-0.001277,0.0052324,-0.00036246,60.6821559,-63.153558,-0.018728,-0.78513,0.0032851,0.0019168,-0.001691
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC72.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC72.jpg,7.1131557,0.0024991,13.6415,-0.24932,0.0059236,-9.50782,-0.0013147,0.0052119,-0.0023589,62.2561772,-64.788019,-0.013594,-0.78516,2.1194e-05,0.0021026,-0.00029257
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC73.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC73.jpg,7.2130665,0.0026944,13.6892,0.0032983,0.017646,-9.27159,-0.0021117,-0.0017443,0.0043569,63.2033715,-65.770581,-0.014854,-0.78533,0.00099008,0.0023357,0.00041439
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC74.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC74.jpg,7.2664573,0.0035537,13.724,0.54725,0.58487,-10.0032,-0.018471,-0.0043412,0.00078099,63.7098092,-66.295366,-0.0071285,-0.78539,-0.0058952,0.0024753,0.006905
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC75.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC75.jpg,7.3531071,0.0038272,13.7457,0.4727,0.66727,-9.58709,0.0019638,0.006816,0.0046739,64.5341159,-67.148836,0.005931,-0.78562,0.00030954,0.0027698,0.00027313
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC76.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC76.jpg,7.4464057,0.0038272,13.7674,-0.21403,0.928,-9.51656,-0.0079326,-0.0075629,-0.0010212,65.4238574,-68.07003,-0.0026059,-0.78555,-0.0070857,0.0026809,0.0075222
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC77.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC77.jpg,7.612998,0.0037491,13.8281,0.14002,-0.99812,-10.3042,0.017176,0.008986,0.00077772,67.0015734,-69.722968,-0.02838,-0.78555,-0.0014796,0.0027709,0.002049
6_19_25,05,D,M,D:\Tahn\6_19_25\cameras\05\LRMC\LRMC78.jpg,D:\Tahn\6_19_25\cameras\05\RRMC\RRMC78.jpg,7.6997715,0.0031241,13.8411,0.38252,0.54759,-9.45467,0.0028291,0.0033285,-0.0015981,67.8322077,-70.587276,-0.010565,-0.78554,-0.0015935,0.0027717,0.0017858
