SET,SUBSET,TIME,SETTING,LRMC,RRMC,t,steer_ang,vx,imu_accel_x,imu_accel_y,imu_accel_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,X,Y,vy,yaw,yaw_rate,hitch,hitch_rate
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC43.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC43.jpg,4.1265512,0.0025772,29.197,-0.75815,0.60452,-9.42619,-0.046738,0.053025,0.02183,-84.7143,-82.346518,-0.039085,3.9247,0.017054,0.0023921,-0.019167
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC44.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC44.jpg,4.2264489,0.0025772,29.2057,1.4754,0.18688,-8.90946,-0.017163,-0.02705,0.0095213,-86.79321,-84.351051,0.011728,3.9246,0.0023431,0.0024044,-0.0031952
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC45.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC45.jpg,4.3130954,0.0019522,29.2448,2.0444,-1.0648,-8.3503,-0.023337,-0.076824,-0.024023,-88.610579,-86.098832,-0.035534,3.9246,-0.016588,0.0025992,0.019617
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC46.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC46.jpg,4.4064708,0.0008975,29.2578,-0.26205,1.0238,-6.69395,0.019455,-0.028852,-0.0067805,-90.570494,-87.981762,-0.010524,3.9242,0.0026297,0.003116,-0.00097234
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC47.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC47.jpg,4.5065523,0.00066312,29.2752,0.66358,-1.4858,-10.5386,0.020152,0.014839,-0.0057411,-92.669775,-89.989072,-0.060434,3.924,-0.0034473,0.0034826,0.0072617
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC48.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC48.jpg,4.6063901,0.0012881,29.2839,0.60708,0.25912,-8.87493,0.026256,0.025803,-0.0059932,-94.76675,-91.992864,-0.0574,3.9239,-0.0082197,0.0035157,0.007694
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC49.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC49.jpg,4.6930687,0.0027725,29.3099,0.23131,1.2327,-8.38061,0.026897,-0.014984,-0.0086831,-96.586341,-93.727665,-0.068889,3.9233,0.0028647,0.0038027,-0.0059955
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC50.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC50.jpg,4.8197063,0.0030459,29.3273,-0.070815,-0.50795,-9.56791,0.0023392,-0.014431,-0.00788,-99.25266,-96.269965,-0.05914,3.9228,-0.0018523,0.0040052,-0.001875
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC51.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC51.jpg,4.91982,0.0030459,29.3533,0.018727,1.6692,-9.65045,0.00093629,0.00040932,-0.0080983,-101.35841,-98.278564,-0.05666,3.9225,-0.01014,0.0039085,0.0025137
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC52.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC52.jpg,5.0131748,0.0031241,29.3793,-0.14283,-0.39682,-9.44286,-0.00022173,0.0021573,-0.0097981,-103.32271,-100.15281,-0.053164,3.9224,0.00531,0.0035359,-0.012209
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC53.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC53.jpg,5.0996925,0.0030459,29.3967,-0.066519,0.012136,-10.2429,-0.00083682,0.0054689,0.0035978,-105.14779,-101.89282,-0.054128,3.9223,0.0021287,0.0032712,-0.0073167
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC54.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC54.jpg,5.2197707,0.0032412,29.4097,0.83134,-0.22967,-9.59453,-0.0067397,-0.015216,-0.0082407,-107.67908,-104.45516,-0.053118,3.9224,-0.0015713,0.0027367,-0.0034237
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC55.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC55.jpg,5.3196812,0.0043741,29.4314,-0.44901,-0.38992,-9.62703,-0.013107,-0.00011452,0.0071434,-109.79023,-106.46655,-0.06044,3.9223,0.0040669,0.0025999,-0.0079546
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC56.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC56.jpg,5.4597464,0.0045694,29.4444,-0.56003,-0.9707,-10.1968,0.0016225,0.0053292,0.0039555,-112.74567,-109.28384,-0.080192,3.9224,0.0031354,0.0023317,-0.002777
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC57.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC57.jpg,5.5131049,0.0045694,29.4661,0.26281,-0.44679,-9.63604,-0.0020085,-0.014527,0.0099358,-113.87254,-110.35737,-0.05412,3.9223,-0.002419,0.0023639,0.0021815
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC58.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC58.jpg,5.5997897,0.0045694,29.4705,0.24949,0.048442,-9.32635,0.010801,-0.022212,-0.00050313,-115.70509,-112.1049,-0.061511,3.9226,-0.0039195,0.0021281,0.0035458
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC59.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC59.jpg,5.7196794,0.0042959,29.4792,1.2249,-0.71463,-9.2985,0.007301,-0.0041493,0.010345,-118.24536,-114.52381,-0.056241,3.9226,-0.0057788,0.0022063,0.0052706
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC60.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC60.jpg,5.8330546,0.0036709,29.4922,0.66676,0.28439,-9.67331,0.0099483,-0.0014534,0.015181,-120.64412,-116.809,-0.072745,3.9227,-0.0033364,0.0021095,0.0036786
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC61.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC61.jpg,5.9465319,0.0035537,29.5009,0.11211,0.20086,-9.1155,0.0062051,0.0050985,0.0020715,-123.04297,-119.09593,-0.054042,3.9228,-0.0014635,0.0021483,0.0033863
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC62.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC62.jpg,6.0401473,0.0035537,29.5009,-0.054164,0.86403,-9.13931,-0.010516,0.0039853,0.0077533,-125.0175,-120.98218,-0.046165,3.9228,-0.0030672,0.0023576,0.0044868
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC63.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC63.jpg,6.1263829,0.0035537,29.5226,0.37692,-0.38724,-9.16811,-0.01351,0.010139,-0.0021844,-126.84975,-122.88174,-0.043788,3.9226,-0.0051889,0.0026117,0.0081325
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC64.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC64.jpg,6.2197203,0.0035537,29.5226,0.24666,0.81295,-9.34204,0.00029397,-0.005808,-0.017178,-128.82569,-124.77005,-0.05738,3.9228,-0.0011468,0.0025897,0.0020054
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC65.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC65.jpg,6.3329668,0.0035537,29.5486,0.094392,-0.62591,-9.45909,-0.0007403,-0.0056581,0.0046216,-131.2285,-127.06576,-0.044445,3.9228,-0.0006815,0.0026087,0.0013997
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC66.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC66.jpg,6.4129796,0.0035537,29.553,-0.65614,1.5037,-9.59132,-0.0029001,0.001346,0.0035918,-132.92594,-128.68733,-0.058713,3.9229,0.0037913,0.0025211,-0.0028653
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC67.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC67.jpg,6.5397923,0.0035537,29.579,-0.52485,0.8644,-9.85864,0.0029095,0.0098996,0.00050149,-135.61367,-131.25501,-0.050753,3.923,-0.0038367,0.0026811,0.0047427
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC68.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC68.jpg,6.5996339,0.0035537,29.592,-0.51247,0.323,-9.74101,-0.0021909,-0.00067209,-0.012495,-136.88616,-132.47145,-0.040839,3.9231,0.0063572,0.0027404,-0.0049283
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC69.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC69.jpg,6.6930081,0.0030459,29.6094,-0.47959,-0.29672,-9.87102,0.0010504,-0.00435,0.0084007,-138.8678,-134.36562,-0.03507,3.9229,0.0049973,0.0030104,-0.0049771
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC70.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC70.jpg,6.8195491,0.0026162,29.6181,-0.68955,0.11768,-10.1779,0.011524,-0.0069522,-0.0072319,-141.56138,-136.93924,-0.047388,3.923,0.0034921,0.0029642,-0.0033042
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC71.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC71.jpg,6.9597754,0.0026162,29.6398,-0.43213,-0.039131,-9.30507,0.0084101,-0.0073594,0.0013186,-144.54137,-139.78459,-0.049123,3.9229,-0.0019048,0.0030914,0.00074765
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC72.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC72.jpg,7.0397169,0.0026162,29.6528,-0.63758,0.28194,-10.6926,-0.00044146,0.0074573,0.00037808,-146.24399,-141.41112,-0.048771,3.9228,0.0014783,0.0030715,-0.0045104
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC73.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC73.jpg,7.0996937,0.0031241,29.6745,0.16433,0.43827,-9.25095,-0.0089428,0.0016284,0.013039,-147.52148,-142.63136,-0.037903,3.9227,-0.0054614,0.003126,0.0039094
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC74.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC74.jpg,7.1930917,0.0033975,29.6875,-0.71883,0.36486,-10.8173,-0.012261,-0.0010642,0.0026767,-149.5054,-144.67124,-0.023805,3.9228,0.002973,0.0028402,-0.0036009
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC75.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC75.jpg,7.3597218,0.0033975,29.7092,0.076766,-1.2907,-10.4429,-0.0064369,0.0018301,0.0063886,-153.05612,-148.06808,-0.057748,3.9231,0.0088397,0.0024599,-0.0084257
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC76.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC76.jpg,7.4530529,0.0033975,29.7222,0.42827,1.1933,-10.3561,0.00084068,0.00047174,-0.0028292,-155.04643,-149.97054,-0.031019,3.9232,-0.00092062,0.0023734,0.0010624
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC77.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC77.jpg,7.5529356,0.0033194,29.7483,0.70466,-0.7034,-10.1049,0.0038979,-0.0048919,0.0054193,-157.17913,-152.0112,-0.041784,3.9233,0.0062539,0.0023313,-0.0052567
6_19_25,02,D,M,D:\Tahn\6_19_25\cameras\02\LRMC\LRMC78.jpg,D:\Tahn\6_19_25\cameras\02\RRMC\RRMC78.jpg,7.6062962,0.0033194,29.7569,0.21796,0.18925,-10.3867,-0.01822,-0.0039305,0.0085647,-158.31721,-153.1004,-0.0414,3.9234,-0.0070606,0.0023237,0.0091491
