SET,SUBSET,TIME,SETTING,LRMC,RRMC,t,steer_ang,vx,imu_accel_x,imu_accel_y,imu_accel_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,X,Y,vy,yaw,yaw_rate,hitch,hitch_rate
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC16.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC16.jpg,1.4462221,-0.016329,0.581597,-0.037825,0.00085518,-9.6374,0.0042639,-0.00097056,-6.1136e-05,-0.729249773,0.44892254,-0.0080577,2.6013,-0.0014422,0.0017099,0.0018239
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC17.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC17.jpg,1.5799733,-0.017306,0.568576,-0.098896,-0.18961,-9.62579,0.0047072,0.0012345,-0.001115,-0.788841189,0.48785411,-0.00757,2.6012,-0.0029547,0.0018255,0.0022087
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC18.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC18.jpg,1.672649,-0.018204,0.564236,0.031276,0.0051439,-9.80904,0.0031404,-0.00058686,-0.00064207,-0.825378694,0.51603702,-0.007483,2.6011,-0.00044654,0.0019352,0.00085701
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC19.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC19.jpg,1.7729193,-0.018673,0.559896,-0.074092,-0.13141,-9.62871,0.0022462,-0.00091255,-0.00082828,-0.87033839,0.54458441,-0.0018042,2.6011,-0.0011554,0.0019847,0.0011257
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC20.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC20.jpg,1.8726852,-0.019181,0.555556,0.08753,-0.026138,-9.73149,-0.00016283,-0.00020038,-0.0016967,-0.915617812,0.57384818,-0.01052,2.6009,0.0005611,0.0021433,-0.001384
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC21.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC21.jpg,1.9659761,-0.020079,0.572917,0.13613,-0.19337,-9.52305,0.0048154,-0.0013191,-0.0015905,-0.958913977,0.60286313,-0.011953,2.6008,0.00042807,0.0022037,-0.0011483
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC22.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC22.jpg,2.0860153,-0.021056,0.598958,0.39246,-0.13499,-9.79497,0.0098385,-0.00095479,-0.001345,-1.01786181,0.64486929,-0.026623,2.6006,-0.00051456,0.0024757,0.00041343
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC23.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC23.jpg,2.1527708,-0.021642,0.62066,0.58745,-0.15554,-9.68259,0.015319,-0.0027734,-0.0034095,-1.05360973,0.67106073,-0.031121,2.6003,-0.0093033,0.0027943,0.0095298
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC24.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC24.jpg,2.2327744,-0.023868,0.62934,0.58566,-0.096627,-9.57961,0.017634,-0.004819,-0.0039515,-1.09903207,0.7048035,-0.03749,2.5999,0.00094923,0.0030996,-0.0013714
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC25.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC25.jpg,2.3728653,-0.028595,0.729167,0.74116,0.096766,-9.62816,0.012136,-0.0020758,-0.0027181,-1.18866589,0.76763037,-0.033665,2.5994,-0.0092044,0.003641,0.00951
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC26.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC26.jpg,2.4993818,-0.035587,0.789931,1.1461,-0.21151,-9.9132,0.018565,-0.0004199,-0.0057983,-1.28507583,0.83775608,-0.025689,2.5985,-0.0048649,0.0045851,0.0047705
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC27.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC27.jpg,2.5993778,-0.045978,0.846354,0.86636,0.17829,-9.74948,0.010663,-0.0085594,-0.0076198,-1.3715387,0.89086374,-0.00037356,2.5982,-0.0031911,0.0047789,0.0021278
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC28.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC28.jpg,2.6794722,-0.059259,0.928819,0.64971,0.21685,-9.36476,-0.015492,-0.0011854,-0.0029904,-1.43916942,0.94215798,-0.027205,2.5977,-0.0029218,0.0052799,0.0043736
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC29.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC29.jpg,2.73951,-0.074532,1.02431,1.347,-0.38099,-9.93967,-0.00071057,0.0069137,-0.0069875,-1.49938034,0.9833861,-0.034391,2.5973,-0.0090076,0.0057931,0.010168
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC30.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC30.jpg,2.8729943,-0.087813,1.07639,1.5086,-0.1584,-9.83101,0.0087769,-0.0065039,-0.01272,-1.64910348,1.0858905,-0.053347,2.5955,-0.015894,0.0076226,0.015516
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC31.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC31.jpg,2.9735906,-0.099063,1.14149,0.89382,-0.089987,-9.15053,-0.0172,-0.0079503,-0.017282,-1.7700675,1.1684209,-0.057047,2.5933,-0.021411,0.0096754,0.020638
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC32.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC32.jpg,3.099404,-0.1043,1.18056,0.51247,-0.19298,-9.20066,-0.027897,0.0046083,-0.023568,-1.92831554,1.2795634,-0.067104,2.59,-0.031169,0.013038,0.030711
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC33.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC33.jpg,3.1660801,-0.10688,1.24132,0.41914,-0.17336,-9.45127,-0.017327,0.012911,-0.028323,-2.01318774,1.339735,-0.073477,2.5882,-0.026008,0.014666,0.023923
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC34.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC34.jpg,3.2460362,-0.10727,1.29774,0.2331,-0.28427,-9.86037,-0.018721,0.01845,-0.025319,-2.11678638,1.4131376,-0.072482,2.586,-0.030668,0.016642,0.028268
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC35.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC35.jpg,3.3395315,-0.10727,1.37153,0.4127,-0.16209,-10.6163,-0.029474,0.011591,-0.030044,-2.240024,1.5012944,-0.084647,2.5832,-0.031519,0.019208,0.030088
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC36.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC36.jpg,3.4728632,-0.10727,1.44097,0.50054,-0.2951,-9.9434,-0.014197,-0.0062861,-0.032958,-2.41692046,1.6365233,-0.1237,2.5791,-0.03014,0.023058,0.026845
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC37.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC37.jpg,3.5994452,-0.10727,1.52344,0.10666,-0.42169,-9.17181,0.01279,-0.015642,-0.033307,-2.58222361,1.7731705,-0.14577,2.5749,-0.036226,0.02709,0.032906
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC38.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC38.jpg,3.6592693,-0.10734,1.60156,-0.0058886,-0.32424,-9.59789,0.021966,-0.0053448,-0.034315,-2.65532469,1.8424264,-0.14969,2.5726,-0.039285,0.029196,0.036717
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC39.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC39.jpg,3.785986,-0.10902,1.67101,0.6469,-0.18419,-9.78675,0.022509,-0.0016816,-0.038194,-2.828447,1.9893522,-0.14753,2.5676,-0.037392,0.033844,0.03351
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC40.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC40.jpg,3.8794563,-0.11363,1.72309,0.87938,-0.088314,-9.74399,0.019013,-0.010375,-0.039127,-2.96281205,2.1016474,-0.14346,2.5642,-0.035922,0.036551,0.030716
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC41.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC41.jpg,3.9661803,-0.1193,1.79253,0.60596,0.007949,-9.56865,0.0081479,-0.008529,-0.037232,-3.09255437,2.2072303,-0.12516,2.5608,-0.040498,0.039335,0.035567
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC42.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC42.jpg,4.106106,-0.12356,1.8099,0.44956,0.027724,-9.54423,-0.010422,-0.0016733,-0.040356,-3.31010246,2.3793425,-0.11895,2.5548,-0.045629,0.045002,0.039922
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC43.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC43.jpg,4.1993921,-0.12567,1.82292,0.19884,-0.16471,-9.63042,-0.0296,0.0005483,-0.044218,-3.45581974,2.4948371,-0.11934,2.5505,-0.046113,0.048689,0.038343
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC44.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC44.jpg,4.2926809,-0.12629,1.82726,-0.10291,-0.28082,-9.6271,-0.03318,0.010796,-0.045529,-3.59838096,2.6114156,-0.13863,2.5462,-0.046948,0.052086,0.040089
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC45.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC45.jpg,4.352637,-0.12633,1.8316,-0.20417,-0.35872,-9.68113,-0.019901,0.020031,-0.046144,-3.68854315,2.6876866,-0.14438,2.5434,-0.047678,0.054366,0.040327
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC46.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC46.jpg,4.4526243,-0.12664,1.84896,-0.038594,-0.40505,-9.87557,-0.0044875,0.0081772,-0.047279,-3.83816013,2.8181897,-0.16544,2.5387,-0.047144,0.058058,0.037451
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC47.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC47.jpg,4.5660317,-0.12762,1.84462,-0.14622,-0.39732,-9.80435,0.0044088,-0.011624,-0.0482,-4.0060679,2.9691922,-0.16721,2.5331,-0.047923,0.06262,0.038135
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC48.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC48.jpg,4.6927455,-0.12852,1.84462,-0.78586,-0.16769,-9.39852,9.5374e-05,-0.01151,-0.048601,-4.17677848,3.1322348,-0.1531,2.527,-0.048853,0.068233,0.040207
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC49.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC49.jpg,4.7728023,-0.12977,1.85764,-0.79748,-0.15127,-9.35073,-0.0039389,0.010544,-0.046449,-4.28379075,3.2302465,-0.15118,2.5236,-0.040175,0.07036,0.029653
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC50.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC50.jpg,4.8526723,-0.13172,1.85764,-0.26249,-0.1652,-9.89811,0.0034604,0.013501,-0.042623,-4.39006863,3.3280245,-0.14156,2.5202,-0.042791,0.072792,0.03309
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC51.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC51.jpg,4.9792738,-0.13465,1.86198,-0.17229,-0.10503,-10.1076,0.0028405,-0.0089053,-0.041968,-4.55857643,3.48133,-0.14228,2.5147,-0.040597,0.076927,0.029379
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC52.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC52.jpg,5.0660993,-0.14016,1.86198,-0.40155,-0.25137,-9.7069,-0.0061127,-0.015381,-0.04403,-4.67045826,3.5846444,-0.14924,2.5109,-0.046414,0.08024,0.035447
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC53.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC53.jpg,5.1993784,-0.14547,1.84896,-0.29936,-0.3552,-9.44732,-0.0049939,-0.0013471,-0.045979,-4.83741607,3.7441392,-0.15361,2.5047,-0.047308,0.085304,0.035519
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC54.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC54.jpg,5.2592425,-0.15231,1.84896,-0.083134,-0.28514,-9.53063,0.001073,7.5638e-06,-0.047641,-4.91194242,3.816432,-0.15673,2.5018,-0.044444,0.086705,0.033636
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC55.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC55.jpg,5.3526127,-0.15832,1.86198,-0.19975,-0.20315,-9.61103,0.0011317,-0.0044976,-0.048806,-5.02626085,3.9284272,-0.15278,2.4973,-0.050131,0.090331,0.039415
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC56.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC56.jpg,5.4526333,-0.16238,1.85764,-0.25305,-0.14702,-9.88178,-0.0062654,0.00072166,-0.051134,-5.14735185,4.046169,-0.14582,2.4921,-0.050827,0.094327,0.039044
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC57.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC57.jpg,5.5326337,-0.16567,1.84462,0.066263,-0.35871,-9.89442,-0.012697,0.0031799,-0.051815,-5.24356219,4.1416075,-0.16479,2.4879,-0.05178,0.097231,0.037559
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC58.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC58.jpg,5.6993755,-0.16844,1.82726,0.26281,-0.55653,-9.59158,-0.00048406,-0.00689,-0.053011,-5.43376428,4.3565422,-0.21173,2.4789,-0.05623,0.10496,0.041529
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC59.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC59.jpg,5.7926411,-0.16957,1.82292,0.097859,-0.45446,-9.44636,0.014907,-0.012837,-0.055901,-5.54324171,4.4784903,-0.2077,2.4733,-0.06323,0.10894,0.049865
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC60.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC60.jpg,5.8928321,-0.16996,1.82292,0.011382,-0.21104,-9.54573,0.011723,-0.0023897,-0.06204,-5.66004631,4.6093796,-0.21177,2.4671,-0.059091,0.11365,0.042523
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC61.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC61.jpg,5.9792247,-0.17004,1.81858,0.13423,-0.21845,-9.73399,0.00083096,0.0081065,-0.061226,-5.76275227,4.7233516,-0.1947,2.4619,-0.058009,0.1172,0.041076
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC62.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC62.jpg,6.0792055,-0.17004,1.8099,0.10494,-0.13518,-9.77318,-0.0047552,0.0053019,-0.060061,-5.88279753,4.855498,-0.18651,2.4559,-0.060336,0.12177,0.043385
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC63.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC63.jpg,6.1659643,-0.17004,1.8099,0.038209,-0.16105,-9.5532,-0.0093826,0.0036487,-0.059803,-5.98763568,4.9699307,-0.17753,2.4506,-0.061378,0.1246,0.043427
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC64.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC64.jpg,6.2991531,-0.17004,1.80556,-0.0071855,-0.23616,-9.74163,-0.017603,0.0062988,-0.060504,-6.14826608,5.146834,-0.18595,2.4426,-0.05976,0.1308,0.041212
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC65.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC65.jpg,6.3925573,-0.17004,1.81424,0.086576,-0.34886,-9.81863,-0.016353,0.0053941,-0.059563,-6.26023783,5.273842,-0.19496,2.4371,-0.059267,0.13455,0.039504
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC66.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC66.jpg,6.4927385,-0.17027,1.80556,0.017243,-0.43558,-9.63638,-0.0061724,-0.0032385,-0.060333,-6.37781964,5.4127262,-0.20573,2.4308,-0.064679,0.13901,0.046271
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC67.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC67.jpg,6.5792044,-0.17242,1.82292,-0.19341,-0.38433,-9.50842,0.0012095,-0.0040781,-0.062962,-6.4774919,5.533353,-0.21007,2.4253,-0.066048,0.14288,0.046532
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC68.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC68.jpg,6.672588,-0.17555,1.84896,-0.0067594,-0.29761,-9.577,0.0049406,0.0033565,-0.063614,-6.58158663,5.6670709,-0.20614,2.4194,-0.062747,0.14687,0.041762
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC69.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC69.jpg,6.7726383,-0.17871,1.84896,0.08648,-0.22086,-9.75595,0.0018993,0.0023354,-0.063295,-6.69683504,5.8071891,-0.19831,2.413,-0.062884,0.15106,0.040996
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC70.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC70.jpg,6.9059185,-0.1827,1.84462,0.026177,-0.27197,-9.74121,-0.0076263,-0.00059768,-0.063798,-6.85029422,5.9948821,-0.19998,2.4044,-0.065188,0.15698,0.042042
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC71.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC71.jpg,6.9997177,-0.18672,1.86198,-0.018836,-0.36985,-9.64708,-0.011927,0.001869,-0.065071,-6.95590621,6.1276408,-0.21104,2.3982,-0.065133,0.16185,0.042687
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC72.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC72.jpg,7.0526091,-0.19141,1.86198,-0.028346,-0.44658,-9.72015,-0.0077185,0.0045886,-0.067275,-7.0153912,6.2043629,-0.21698,2.3946,-0.068992,0.16327,0.044783
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC73.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC73.jpg,7.1525757,-0.19965,1.86632,-0.039352,-0.45594,-9.66558,-0.0030177,0.0043128,-0.068328,-7.12536285,6.3497005,-0.23261,2.3877,-0.069903,0.16672,0.045178
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC74.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC74.jpg,7.2658734,-0.20942,1.84896,-0.019816,-0.39435,-9.61892,-0.0020591,0.0026166,-0.070115,-7.24787063,6.516517,-0.23192,2.3794,-0.076598,0.17296,0.051191
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC75.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC75.jpg,7.4058212,-0.21949,1.875,-0.10156,-0.41157,-9.64767,-0.00086306,0.0015359,-0.075537,-7.39481845,6.7250629,-0.24835,2.3685,-0.081058,0.18075,0.055783
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC76.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC76.jpg,7.4991904,-0.23238,1.87066,-0.088379,-0.47042,-9.66772,-0.00099909,0.0040991,-0.079756,-7.49020751,6.8656762,-0.26936,2.3608,-0.082689,0.18704,0.056794
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC77.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC77.jpg,7.5925333,-0.24188,1.85764,0.013343,-0.57063,-9.71402,-0.0058597,0.0040608,-0.082826,-7.5834084,7.0087129,-0.28467,2.3527,-0.090741,0.19177,0.063629
6_19_25,01,D,M,D:\Tahn\6_19_25\cameras\01\LRMC\LRMC78.jpg,D:\Tahn\6_19_25\cameras\01\RRMC\RRMC78.jpg,7.6926099,-0.24922,1.86632,-0.043913,-0.54485,-9.6359,-0.0078803,0.0012334,-0.088717,-7.67966023,7.165782,-0.29785,2.3433,-0.096275,0.1974,0.069052
