SET,SUBSET,TIME,SETTING,LRMC,RRMC,t,steer_ang,vx,imu_accel_x,imu_accel_y,imu_accel_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,X,Y,vy,yaw,yaw_rate,hitch,hitch_rate
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC1.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC1.jpg,0,0.0024209,25.3038,-0.37899,0.35411,-10.7293,-0.087005,-0.09341,0.088095,-3.66383719e-10,-4.87705651e-10,0.012598,-0.10935,-0.0021428,0.0034261,0.0017351
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC2.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC2.jpg,0.01339771,0.0022256,25.3255,-0.39055,0.24873,-9.46488,0.024236,0.027213,-0.031941,0.334140385,-0.0426171345,0.0077339,-0.10934,0.0013877,0.0033391,-0.0020757
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC3.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC3.jpg,0.1866632,0.0022256,25.3559,-0.44097,0.1858,-9.60494,-0.010238,0.010433,-0.0047855,4.67775399,-0.593391986,0.014277,-0.1094,-0.0070059,0.0032445,0.0047069
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC4.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC4.jpg,0.28686825,0.0022256,25.3602,-0.37489,0.087223,-9.7108,-0.016562,0.0055797,0.007018,7.18512229,-0.913019515,-0.0041193,-0.10946,-0.00068442,0.0032418,-0.00097337
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC5.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC5.jpg,0.37333953,0.0022256,25.395,-0.17981,0.1008,-9.46522,0.0022998,0.0093164,-0.0031242,9.36192575,-1.19140329,0.0064732,-0.1096,0.0021103,0.0032477,-0.0040983
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC6.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC6.jpg,0.5398897,0.0023428,25.4253,-0.23718,0.15164,-9.50517,0.0026855,-0.0076603,-0.00076106,13.5447866,-1.77837434,0.0032339,-0.10949,0.00018884,0.0030988,4.1059e-06
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC7.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC7.jpg,0.59992505,0.0026944,25.4601,-0.40703,0.13509,-9.71776,0.00088174,-0.014523,-0.00072901,15.0560884,-1.97223408,0.02631,-0.10982,-0.0055476,0.003345,0.0034396
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC8.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC8.jpg,0.68653141,0.0030459,25.4774,-0.53589,0.23517,-9.88318,-0.00071863,-0.001462,-0.0015963,17.2386783,-2.25071898,0.0097584,-0.10975,-0.0043078,0.0031841,0.0029451
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC9.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC9.jpg,0.81993042,0.0034756,25.5078,-0.3936,0.17391,-9.72779,-0.0037739,0.013755,0.00033068,20.5985484,-2.6798457,0.01054,-0.10991,-0.00942,0.0032014,0.0085521
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC10.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC10.jpg,0.89997631,0.0039444,25.5295,-0.25526,0.034095,-9.44912,-0.0034174,0.0089406,-0.00050506,22.6177483,-2.93851105,-0.0045555,-0.10984,0.0039721,0.003138,-0.0049464
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC11.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC11.jpg,1.0399223,0.0040225,25.5599,-0.23524,0.1489,-9.7953,0.0012666,-0.002863,-0.0010564,26.1562775,-3.39267123,-0.0022777,-0.11009,0.00094381,0.0033604,-0.0011757
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC12.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC12.jpg,1.1399014,0.0041787,25.5686,-0.37554,0.1864,-9.98876,0.0041484,-0.00041911,-0.0008876,28.6843943,-3.71801955,-0.0048249,-0.11007,0.003629,0.0033089,-0.0044604
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC13.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC13.jpg,1.2265722,0.0044522,25.5946,-0.38227,0.22752,-9.69248,0.0048196,0.0088928,0.00096489,30.8774743,-3.99980887,0.0081139,-0.11009,0.0057485,0.0030867,-0.0075948
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC14.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC14.jpg,1.3199404,0.0044522,25.612,-0.22636,0.20987,-9.62481,0.005684,0.0090125,0.001947,33.2423871,-4.30407516,-0.0045324,-0.10978,0.0024872,0.0026239,-0.0028539
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC15.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC15.jpg,1.3798634,0.0044522,25.6424,-0.24543,0.28099,-9.62675,0.0063198,-0.00039895,0.0029103,34.7645834,-4.49854664,-0.0023081,-0.10947,0.0048178,0.0022965,-0.0038577
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC16.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC16.jpg,1.5000632,0.0044522,25.6597,-0.38196,0.32017,-9.72586,0.0023243,-0.0048071,0.0027285,37.7987814,-4.90161628,0.0071841,-0.10912,0.0073919,0.0020175,-0.0055324
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC17.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC17.jpg,1.6399805,0.0044522,25.7031,-0.48724,0.3007,-9.97414,-0.001545,0.0048225,0.002991,41.3534168,-5.35276786,0.0045086,-0.10863,0.0080389,0.0015832,-0.0066929
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC18.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC18.jpg,1.7332759,0.0041006,25.7161,-0.36949,0.21054,-9.74508,-0.00094758,0.015044,0.0031365,43.7252466,-5.65359346,0.00032451,-0.10844,0.011459,0.0014324,-0.011137
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC19.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC19.jpg,1.7931386,0.0032022,25.7465,-0.29294,0.19982,-9.53154,0.00039627,0.010038,0.0050044,45.2521646,-5.84699732,-0.0050227,-0.10812,-0.00052085,0.0014734,0.0053116
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC20.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC20.jpg,1.9199667,0.0028506,25.7682,-0.2939,0.28283,-9.98882,0.0003045,0.0039385,0.00506,48.4774228,-6.25410632,0.0041032,-0.10768,-0.004019,0.0011961,0.0068531
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC21.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC21.jpg,1.9867062,0.0026162,25.7769,-0.43734,0.33999,-10.1005,-0.00017641,0.0079917,0.0029574,50.1753661,-6.46765395,0.0027504,-0.10748,0.0072323,0.0012824,-0.0044787
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC22.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC22.jpg,2.113271,0.0022256,25.8073,-0.35456,0.3157,-9.94444,-0.0020033,0.017481,0.0025515,53.4036582,-6.87249756,-0.0098358,-0.10727,0.0031875,0.0012835,-0.0002275
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC23.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC23.jpg,2.16646,0.0017959,25.829,-0.20371,0.19354,-9.69621,-0.0037651,0.01197,0.0029061,54.7647353,-7.04315143,0.0020649,-0.10728,-0.0046597,0.0015896,0.0077373
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC24.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC24.jpg,2.339995,0.0012491,25.8464,-0.35272,0.24002,-9.86946,-0.0021933,0.0036439,0.0021584,59.1899156,-7.59686385,0.002365,-0.10705,0.0029172,0.0018854,8.263e-05
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC25.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC25.jpg,2.3998881,0.0011709,25.8724,-0.58334,0.19643,-10.3624,-0.0012689,0.016625,0.0011057,60.7205778,-7.78877908,0.0083955,-0.10698,-0.0046846,0.001987,0.0069797
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC26.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC26.jpg,2.493354,0.0011709,25.8898,-0.32124,0.2108,-10.15,-0.0014002,0.030808,0.00096825,63.1025867,-8.11945127,-0.006299,-0.1068,0.0048867,0.0020569,-0.0028841
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC27.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC27.jpg,2.5865295,0.0011709,25.9115,-0.1068,0.21662,-9.82045,-0.0017994,0.017321,0.0018305,65.4894421,-8.41838851,-0.013658,-0.1069,0.0072069,0.0022681,-0.004945
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC28.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC28.jpg,2.6732429,0.0012491,25.9288,-0.13679,0.16753,-9.94659,0.00083944,0.0029598,0.0023419,67.7089018,-8.69736556,-0.015315,-0.10699,-0.0021065,0.0025623,0.0033584
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC29.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC29.jpg,2.8064461,0.0012881,25.9418,-0.3786,0.12679,-9.93358,0.0044352,-0.0017121,0.00032934,71.1247962,-9.12651468,0.0020902,-0.1072,-0.00023468,0.0028925,0.001882
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC30.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC30.jpg,2.9065938,0.0016006,25.9418,-0.43791,0.13502,-9.67471,0.0024727,0.0054621,-0.0014149,73.6864096,-9.44875481,-0.0029379,-0.1074,-0.0054811,0.0031156,0.0062239
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC31.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC31.jpg,3.0331852,0.0022256,25.9592,-0.28538,0.15203,-9.91895,0.00046767,0.01006,-0.0020853,76.9313513,-9.85807869,0.014743,-0.10771,-0.0072696,0.0034361,0.0071641
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC32.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC32.jpg,3.1199744,0.0026162,25.9679,-0.28979,0.13187,-9.82177,0.0025964,0.0090966,-0.0029191,79.1526389,-10.1396133,-0.0141,-0.10782,-0.013967,0.0034988,0.013405
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC33.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC33.jpg,3.2131435,0.0030459,25.9809,-0.44627,0.0035963,-9.88932,0.0064978,0.010881,-0.0036122,81.5433604,-10.4439644,-0.012093,-0.10811,-0.0019932,0.0036809,0.0016401
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC34.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC34.jpg,3.2731475,0.0037491,25.9852,-0.43419,0.078196,-10.2642,0.0088222,0.020827,-0.0043049,83.0798099,-10.6407377,-0.0017633,-0.10846,-0.0045479,0.003784,0.0019342
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC35.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC35.jpg,3.4132315,0.0042959,26.0026,-0.29811,0.23139,-10.2468,0.0077436,0.026863,-0.0028529,86.6651525,-11.0980805,0.0065096,-0.10879,-0.00095924,0.0038162,-0.00056483
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC36.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC36.jpg,3.5065791,0.0044522,26.0113,-0.21869,0.30238,-10.244,-0.0024497,0.02631,7.8326e-05,89.0577774,-11.4692263,0.017076,-0.10888,-0.002446,0.003647,0.0001908
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC37.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC37.jpg,3.6002983,0.0044522,26.0113,-0.23128,0.21698,-10.2468,-0.0097323,0.021954,0.00063616,91.4509466,-11.7720003,0.014881,-0.10872,-0.0046112,0.0033052,0.0046538
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC38.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC38.jpg,3.6931842,0.0044522,26.02,-0.31719,0.1592,-10.2652,-0.0043129,0.0199,0.0016,93.8435421,-12.0751167,-0.016659,-0.10857,0.0030598,0.0030339,-0.0034595
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC39.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC39.jpg,3.7798305,0.0044522,26.033,-0.35235,0.086431,-10.1305,0.0064967,0.023796,0.0026857,96.0644944,-12.3591435,-0.026401,-0.10849,0.0051832,0.002829,-0.0059108
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC40.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC40.jpg,3.9000053,0.0044522,26.0373,-0.32197,0.2295,-10.168,0.013438,0.026369,0.0031526,99.1390307,-12.7519364,-0.024639,-0.10819,0.010772,0.0024435,-0.010876
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC41.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC41.jpg,4.0132697,0.0044522,26.0503,-0.27206,0.26788,-10.3164,0.0095932,0.022844,0.0029192,102.04354,-13.1220231,-0.01314,-0.10804,0.0096602,0.0023202,-0.0097133
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC42.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC42.jpg,4.1001435,0.0044522,26.0503,-0.22067,0.30571,-10.1123,0.0041433,0.016105,0.00022105,104.265155,-13.40432,-0.0091463,-0.10799,-0.0047912,0.0023811,0.006258
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC43.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC43.jpg,4.1932207,0.0044522,26.0373,-0.12883,0.36654,-10.1197,-0.00034698,0.010005,0.00078696,106.658611,-13.7068528,-0.0080746,-0.10774,0.0064623,0.0021793,-0.0050206
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC44.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC44.jpg,4.2798865,0.0044522,26.0373,-0.3161,0.34163,-10.0925,-0.0021732,0.0081069,0.0021212,108.878837,-13.9872163,-0.013879,-0.1078,0.0059513,0.0022429,-0.004952
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC45.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC45.jpg,4.399993,0.0044522,26.0286,-0.38918,0.23481,-9.73876,-0.00082426,0.015578,0.003999,111.951412,-14.3739216,0.0046666,-0.10731,0.0065371,0.0018108,-0.0050825
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC46.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC46.jpg,4.5398453,0.0044522,26.0113,-0.3577,0.30224,-10.0358,-0.0020591,0.01834,0.0033295,115.524242,-14.8649452,-0.0051711,-0.10673,0.0035885,0.0016147,-0.00032237
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC47.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC47.jpg,4.6131895,0.0044522,26.0069,-0.34336,0.36271,-10.1763,-0.0021869,0.021679,0.0022472,117.398141,-15.099519,0.00062108,-0.10676,0.0016133,0.0017694,0.0014838
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC48.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC48.jpg,4.6931027,0.0044522,25.9983,-0.50248,0.28417,-10.5726,-0.00071248,0.033077,0.0029741,119.437957,-15.3553854,-0.015648,-0.10653,-0.0011698,0.0017543,0.0044112
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC49.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC49.jpg,4.7732252,0.0042959,25.9766,-0.39199,0.24629,-10.8825,0.00045349,0.053126,0.0045637,121.475162,-15.6100293,-0.013169,-0.10627,0.0084797,0.0017069,-0.0057932
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC50.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC50.jpg,4.899839,0.0032022,25.9722,-0.055186,0.29963,-10.4889,0.00011623,0.051997,0.0031547,124.701009,-16.0131501,-0.019098,-0.10581,0.0086826,0.0016035,-0.005197
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC51.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC51.jpg,5.0064126,0.0022647,25.9592,0.16939,0.32197,-9.96136,0.00096535,0.016247,0.0032025,127.423431,-16.3517246,-0.031037,-0.10575,0.012161,0.0019989,-0.0090534
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC52.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC52.jpg,5.093105,0.0022647,25.9375,-0.0836,0.2579,-10.0437,0.0031662,-0.01361,0.0024503,129.635729,-16.6277937,-0.017843,-0.1057,0.0062554,0.0021535,-0.0027554
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC53.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC53.jpg,5.193084,0.0022256,25.9115,-0.35566,0.23224,-9.62471,0.0023097,-0.013373,0.00083853,132.184464,-16.9451434,-0.017903,-0.10553,-0.00084007,0.0022505,0.00376
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC54.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC54.jpg,5.3000516,0.0026162,25.8854,-0.21299,0.35661,-9.27101,-0.0061512,-0.0068132,0.0031781,134.90159,-17.280372,-0.0023728,-0.10532,-0.0079601,0.0021703,0.0098293
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC55.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC55.jpg,5.4063591,0.0026162,25.8507,-0.17343,0.23413,-9.16116,-0.012598,-0.019655,0.00064049,137.617934,-17.6156051,-0.0073586,-0.10521,-0.003664,0.0023875,0.0059849
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC56.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC56.jpg,5.5130769,-9.375e-07,25.8203,-0.35175,0.13886,-9.42524,-0.0085284,-0.027381,-0.0016208,140.31078,-17.9940086,-0.0062673,-0.10553,-0.0016461,0.002871,0.0038553
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC57.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC57.jpg,5.6198618,-0.0017197,25.7812,-0.63177,0.13273,-9.60958,-0.0041759,-0.011582,-0.0028907,143.013338,-18.3294772,-0.011352,-0.10587,0.00061746,0.003388,-0.0017843
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC58.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC58.jpg,5.6933779,-0.0016416,25.7465,-0.48953,0.12956,-9.63733,-0.004679,0.014364,-0.0038524,144.868033,-18.5598289,0.0065739,-0.10623,-0.0036113,0.0037758,0.0030327
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC59.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC59.jpg,5.7930756,-0.00027438,25.7031,-0.18719,0.021314,-9.47465,-0.0072504,0.014898,-0.0035885,147.39656,-18.8750882,-0.013382,-0.10655,-0.0062728,0.0040877,0.005529
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC60.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC60.jpg,5.8797295,0.0010928,25.6901,-0.18352,0.0068705,-9.81145,-0.0042121,-0.00079524,-0.0044398,149.587208,-19.1503137,-0.028996,-0.10694,-0.0049968,0.004452,0.004215
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC61.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC61.jpg,5.9731372,0.0017959,25.6771,-0.37428,0.049533,-10.0741,0.00012428,0.0015206,-0.0063531,151.942507,-19.4474531,-0.013895,-0.1077,-0.0031999,0.0050854,-3.4825e-05
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC62.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC62.jpg,6.1130237,0.0022647,25.6641,-0.34246,-0.073108,-9.89082,0.0060761,0.015622,-0.0065397,155.467742,-19.8974296,-0.029442,-0.10863,-0.0023841,0.0055931,-0.0033054
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC63.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC63.jpg,6.1998661,0.0027725,25.6727,0.12547,0.052305,-9.76408,0.013591,0.016648,-0.0049277,157.650709,-20.178284,-0.029239,-0.10904,-0.0037201,0.0054209,-0.0023093
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC64.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC64.jpg,6.2931563,0.0034756,25.6901,0.30726,0.16195,-9.51876,0.015114,-0.0035522,-0.0032035,160.004682,-20.4824435,-0.011788,-0.10935,-0.0068444,0.0049351,0.0019082
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC65.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC65.jpg,6.4197541,0.0037491,25.6641,-0.099791,0.14001,-9.31012,0.013659,-0.021066,-0.0015287,163.199109,-20.8948332,-0.0050326,-0.10959,-0.0020497,0.0046149,-0.0030935
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC66.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC66.jpg,6.4997462,0.0037491,25.6641,-0.24798,0.23475,-9.30203,0.0091708,-0.015288,-0.0020073,165.207124,-21.1689464,-0.032261,-0.10952,-0.0020204,0.0040059,-0.0044107
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC67.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC67.jpg,6.6398013,0.0037491,25.638,-0.18041,0.2251,-9.3657,0.0073528,-0.010111,-0.0021085,168.733113,-21.6205374,0.0060282,-0.10952,0.0026184,0.0035283,-0.0082245
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC68.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC68.jpg,6.7064254,0.0037491,25.625,-0.13543,0.37698,-9.59269,-0.0070978,-0.0043392,0.00043163,170.412656,-21.8337978,-0.010903,-0.10955,0.0070829,0.0031432,-0.010212
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC69.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC69.jpg,6.8063156,0.0037491,25.6207,0.017557,0.13898,-9.34416,-0.015719,-0.0063018,0.0023468,172.932039,-22.1539278,0.0097104,-0.10936,-0.0013476,0.0026944,-0.001283
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC70.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC70.jpg,6.8931775,0.0037491,25.6207,-0.033378,0.18271,-9.22832,-0.0084638,-0.014062,0.0013509,175.116639,-22.4328015,-0.0055283,-0.10927,0.00098629,0.0025363,-0.0015273
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC71.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC71.jpg,7.0197946,0.0037491,25.6033,-0.14436,0.15322,-9.26139,-0.00088416,-0.015021,0.0010311,178.307332,-22.840954,-0.012728,-0.10903,0.0040884,0.0022549,-0.0052719
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC72.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC72.jpg,7.1130138,0.0039444,25.599,-0.096336,0.17074,-9.45904,0.0037563,-0.0088955,0.0021697,180.658219,-23.1416795,-0.016961,-0.1088,-0.00010962,0.0020693,0.0016716
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC73.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC73.jpg,7.2130453,0.0040225,25.5903,-0.058206,0.26325,-9.53146,0.0040996,-0.0073043,0.0013092,183.1763,-23.4642236,-0.025649,-0.10891,0.0085585,0.002213,-0.0065173
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC74.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC74.jpg,7.3464457,0.0042569,25.5946,-0.15207,0.21494,-9.50944,0.0021467,-0.0049498,-0.00021193,186.533034,-23.8943418,-0.027726,-0.10873,8.4613e-05,0.0021466,0.001841
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC75.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC75.jpg,7.4397977,0.0046475,25.5946,-0.073405,0.16427,-9.41835,0.0046039,-0.00075638,0.0023843,188.88347,-24.1961861,-0.03015,-0.10871,0.001162,0.0022469,-0.0010185
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC76.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC76.jpg,7.5331649,0.0054287,25.5859,0.016572,0.24399,-9.40162,0.0080609,-0.0048693,0.0023057,191.230361,-24.456727,-0.015962,-0.1087,-0.0048492,0.0022512,0.0040327
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC77.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC77.jpg,7.6264003,0.0062491,25.5773,0.045621,0.25609,-9.33815,0.0061613,-0.015547,0.00032485,193.583964,-24.758094,-0.026373,-0.10854,-0.0020355,0.0021187,0.00083456
6_19_25,04,D,M,D:\Tahn\6_19_25\cameras\04\LRMC\LRMC78.jpg,D:\Tahn\6_19_25\cameras\04\RRMC\RRMC78.jpg,7.6930888,0.0067569,25.5686,-0.20023,0.32076,-9.46561,0.0020307,-0.016918,0.0017694,195.264429,-24.9717022,-0.012123,-0.10849,0.0014645,0.00218,-5.4496e-05
