SET,SUBSET,TIME,SETTING,LRMC,RRMC,t,steer_ang,vx,imu_accel_x,imu_accel_y,imu_accel_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,X,Y,vy,yaw,yaw_rate,hitch,hitch_rate
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC11.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC11.jpg,0.99994547,0.0049991,15.2344,0.98772,-0.961947,-9.48554,-0.0054359,0.015631,0.018399,7.0647015,-13.365403,-0.029568,-1.0632,0.015565,-0.0014765,-0.007706
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC12.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC12.jpg,1.0537742,0.0049991,15.2344,-0.46972,-1.24689,-10.4281,0.011434,0.021402,0.0084718,7.44421897,-14.078647,-0.017362,-1.0628,0.007241,-0.0015098,0.0013058
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC13.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC13.jpg,1.1800664,0.0049991,15.2474,-0.11697,0.702764,-9.73325,0.0037451,0.016652,0.011579,8.3412172,-15.768636,-0.040293,-1.0626,0.01189,-0.00091706,-0.0022306
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC14.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC14.jpg,1.2333871,0.0039444,15.2604,-0.46492,0.280263,-9.62345,0.013367,-0.0005521,-0.0076343,8.72113714,-16.480588,-0.034445,-1.0624,0.0026089,-0.00071967,0.0031612
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC15.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC15.jpg,1.3667594,0.0027725,15.2648,-0.55385,0.468753,-9.78987,0.017542,-0.0046656,0.00091063,9.66852735,-18.264729,-0.054176,-1.0624,0.0027883,-0.000205,0.0015527
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC16.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC16.jpg,1.4600283,0.0018741,15.2474,-1.1155,-0.305764,-10.3844,-0.0082407,-0.007863,-0.0074082,10.3336543,-19.514663,-0.0077326,-1.0625,-0.0070678,0.00042544,0.011431
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC17.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC17.jpg,1.5800878,0.0011709,15.2561,0.40323,0.143095,-10.8239,-0.029864,-0.0030092,0.0050885,11.1928802,-21.120234,-0.013435,-1.0624,-0.0011425,0.00051098,0.0017772
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC18.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC18.jpg,1.6800679,0.00062406,15.2561,-0.88268,1.66552,-8.34155,-0.0074476,0.00088735,-0.0007651,11.9079059,-22.457585,0.00036456,-1.0625,0.0037875,0.00073374,0.00045321
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC19.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC19.jpg,1.7599375,0.00011625,15.2604,0.091169,-0.526932,-9.10008,-0.013538,-2.6317e-05,0.0050555,12.4808662,-23.527136,-0.0032885,-1.0628,-0.003159,0.0012377,0.0058575
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC20.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC20.jpg,1.8733886,-0.00011813,15.2691,0.31014,1.23377,-8.19864,-0.025136,-0.011616,-0.0052932,13.2932995,-25.044227,0.018342,-1.0629,-0.0061545,0.0016753,0.010442
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC21.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC21.jpg,1.9732387,-0.00046969,15.2561,-0.31098,-1.66604,-10.1852,-0.015276,-0.017397,-0.0089541,14.0121152,-26.385806,-0.024122,-1.0632,-0.0049101,0.0022933,0.0064266
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC22.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC22.jpg,2.0932397,-0.000665,15.2561,-0.17871,1.74304,-10.3069,-0.034277,0.015733,0.0011736,14.8728537,-27.992684,0.017393,-1.0637,-0.015782,0.0031753,0.019391
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC23.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC23.jpg,2.1468329,-0.000665,15.2604,-0.71451,0.430082,-8.51163,-0.014894,-0.0037344,-0.0069626,15.2549517,-28.706236,0.0039544,-1.0638,0.0018026,0.0034078,-0.00089892
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC24.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC24.jpg,2.2734775,-0.0014463,15.2951,-0.16723,1.23109,-8.88495,-0.017978,-0.01351,-0.012255,16.16345,-30.401976,0.012131,-1.0649,-0.0078329,0.0045294,0.0092132
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC25.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC25.jpg,2.333313,-0.0021494,15.3038,-0.13724,-1.2678,-10.3283,0.0020791,-0.0010977,-0.0083581,16.5912606,-31.207848,0.0053809,-1.0654,-0.012329,0.0052775,0.014687
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC26.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC26.jpg,2.4600052,-0.0022275,15.3038,0.1788,0.0922034,-9.9543,-0.011903,-0.0055888,-0.011208,17.4922989,-32.910181,0.0012106,-1.0668,-0.009829,0.0067154,0.0099819
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC27.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC27.jpg,2.5732723,-9.375e-07,15.3082,-0.89175,0.309718,-10.2625,-0.0086247,0.020008,-0.009278,18.2948073,-34.431983,0.0090831,-1.0681,-0.012124,0.0078134,0.0094018
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC28.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC28.jpg,2.6536992,0.0031241,15.3125,-0.46744,0.750359,-9.48044,-0.0071025,0.016074,-0.0082927,18.8593493,-35.505516,-0.0091875,-1.0688,-0.0090481,0.008239,0.0054182
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC29.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC29.jpg,2.7536682,0.0045694,15.3082,-0.20163,-1.44181,-10.5451,0.0090057,0.0046946,-0.0026501,19.5653764,-36.849156,0.023898,-1.0695,-0.008186,0.0084768,0.00021607
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC30.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC30.jpg,2.8333831,0.0048037,15.2951,-0.3265,2.19445,-8.88274,0.010725,-0.0032611,0.0033763,20.130704,-37.925596,-0.0013647,-1.0696,-0.00011622,0.0079153,-0.0068487
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC31.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC31.jpg,2.9599119,0.0049209,15.2865,0.43985,-0.216148,-10.3234,-0.023134,-0.00092857,-0.0013429,21.0290175,-39.63056,0.035426,-1.0695,0.00097504,0.0068531,-0.0072664
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC32.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC32.jpg,3.1000473,0.0052725,15.2995,-0.96605,1.36777,-9.1909,-0.00064667,-0.0086307,0.0056382,22.0268716,-41.514181,0.06159,-1.069,-0.0044432,0.0057815,7.0694e-05
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC33.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC33.jpg,3.1533222,0.0052725,15.3038,0.33114,-0.634682,-9.44782,-0.025217,-0.0091408,-0.0051545,22.407655,-42.231738,0.045256,-1.0688,0.006146,0.0051334,-0.0088865
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC34.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC34.jpg,3.2534121,0.0052725,15.3125,-0.12722,1.56296,-8.76978,-0.010502,-0.0010142,0.0099978,23.1249999,-43.575613,0.032851,-1.0685,-0.0028463,0.0047088,5.1715e-06
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC35.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC35.jpg,3.3598687,0.0045303,15.3255,-0.85074,-0.345243,-9.93978,0.0039349,0.0304,0.0041208,23.8854886,-45.007313,0.019463,-1.0683,-0.0044874,0.0042129,0.0027575
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC36.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC36.jpg,3.4666326,0.0031241,15.3429,-0.046776,0.284659,-9.59025,0.032941,0.021917,0.00027763,24.639954,-46.438343,0.00242,-1.0678,0.0014528,0.003501,-0.0058162
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC37.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC37.jpg,3.5599191,0.0028506,15.3472,-0.92091,0.875042,-9.32715,0.041089,0.010218,0.0063622,25.2974499,-47.693076,-0.040431,-1.0676,0.0023043,0.0030521,-0.0042574
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC38.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC38.jpg,3.6734397,0.0028506,15.3472,-0.5665,-0.386735,-11.0905,0.030133,0.0233,-0.0011969,26.0953371,-49.218121,-0.030691,-1.0672,-2.4665e-05,0.0024374,-0.0026002
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC39.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC39.jpg,3.7537317,0.0028506,15.3299,0.31617,-1.4909,-10.4197,0.007679,-0.0035136,-0.0027717,26.6587205,-50.293808,-0.052607,-1.0671,0.0039337,0.0020677,-0.0066116
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC40.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC40.jpg,3.8532485,0.0028506,15.3082,0.57841,-1.44933,-9.81103,0.0052097,-0.0054974,0.0043373,27.3661613,-51.639718,-0.0020342,-1.0667,-0.004497,0.0014,0.00057179
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC41.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC41.jpg,3.9332479,0.0026162,15.2951,0.48784,2.10546,-8.12309,0.020601,-0.00029608,0.01397,27.9342793,-52.716761,-0.01443,-1.0663,0.0060767,0.00076212,-0.008477
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC42.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC42.jpg,4.0265034,0.0012881,15.2691,-0.30352,-0.274266,-9.54715,-0.0070867,-0.0095423,0.00072503,28.5966213,-53.971935,-0.034235,-1.066,0.0028042,0.00019189,-0.0062608
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC43.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC43.jpg,4.166588,0.00074125,15.2604,-0.48236,1.32209,-9.00179,0.015641,-0.0034043,-0.0043367,29.5927757,-55.851869,-0.017417,-1.0655,0.0013863,-0.0005139,-0.0023404
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC44.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC44.jpg,4.2868413,0.00066312,15.2734,0.36207,0.0544102,-10.2215,-0.026254,-0.0049009,-0.0022497,30.4492515,-57.457697,-0.0098377,-1.0651,0.0028755,-0.00077162,-0.00020651
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC45.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC45.jpg,4.3466384,0.00031156,15.2517,-0.37733,1.38164,-8.53217,-0.0049264,-0.021036,-0.0023184,30.8779475,-58.261405,0.011686,-1.0653,-0.0049442,-0.00013934,0.010452
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC46.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC46.jpg,4.4668102,-0.000665,15.2387,-1.4953,0.761503,-10.3511,-0.012482,0.016144,-0.0016132,31.7372812,-59.866096,0.042121,-1.0653,-0.0064901,6.6553e-05,0.011117
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC47.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC47.jpg,4.5265457,-0.0010166,15.2257,-0.41947,1.6654,-8.8902,-0.011382,0.026172,-0.00074592,32.1653876,-60.663953,0.042372,-1.0653,5.9301e-05,0.0005866,0.0030674
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC48.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC48.jpg,4.6932104,-0.0010166,15.2214,-0.26513,-0.097024,-9.63149,-0.00211,0.032325,0.0043273,33.3439267,-62.875276,-0.0058062,-1.0657,0.0023834,0.0013297,0.0011508
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC49.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC49.jpg,4.793214,-0.0009775,15.2214,0.86241,0.635284,-8.95859,-0.021006,0.0099284,-0.00033139,34.049527,-64.202754,0.027709,-1.0661,0.00051044,0.0022132,0.0077213
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC50.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC50.jpg,4.8398589,-9.375e-07,15.2083,0.29035,-1.96437,-10.0314,-0.015031,-0.0027941,-0.0041012,34.3795762,-64.823118,-0.00047761,-1.0663,-0.0089166,0.0030797,0.016655
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC51.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC51.jpg,4.9732316,-9.375e-07,15.1866,0.035362,0.906601,-9.69633,-0.012025,0.0014661,-0.0061446,35.323948,-66.593012,0.020659,-1.067,-0.0035563,0.0042979,0.0041526
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC52.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC52.jpg,5.073295,-9.375e-07,15.1736,0.13438,1.04164,-9.8067,-0.019426,0.0047796,-0.0026976,36.0279358,-67.91793,0.036572,-1.0674,-0.0025461,0.004792,0.0033145
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC53.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC53.jpg,5.1732347,-0.00011813,15.1606,0.47463,-1.25662,-9.29036,0.012292,0.0023689,-0.0055648,36.7274549,-69.242052,-0.0050297,-1.0679,-0.0036178,0.0053667,0.0035351
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC54.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC54.jpg,5.2931305,-0.00011813,15.1432,0.16807,1.12143,-7.61881,0.023312,-0.011531,-0.008324,37.565777,-70.829857,0.014404,-1.0686,-0.012411,0.0059774,0.011618
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC55.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC55.jpg,5.3932947,-0.00011813,15.1172,0.85184,-1.23354,-10.3857,-0.0059494,-0.0032841,-0.0053988,38.2587704,-72.153529,-0.038049,-1.0693,-0.0068251,0.0064195,0.0044189
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC56.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC56.jpg,5.4797756,-0.00011813,15.0955,0.041338,0.514181,-8.4289,0.040894,0.0038444,-0.0009267,38.8562855,-73.300287,-0.028099,-1.0701,-0.0039195,0.0067969,-0.0016314
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC57.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC57.jpg,5.5798482,0.0002725,15.0738,0.28686,-0.38368,-9.93135,0.02856,-0.000466,-0.015034,39.5407414,-74.622888,-0.05289,-1.0709,-0.011918,0.0071087,0.0064675
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC58.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC58.jpg,5.6732746,0.0019912,15.0521,-0.94455,0.35173,-10.5183,0.032599,-0.010276,-0.0069761,40.1774426,-75.858119,-0.052414,-1.0715,-0.0059307,0.0071017,-0.0010925
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC59.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC59.jpg,5.7731206,0.0039444,15.026,-0.08426,-0.37465,-9.71445,0.0037156,0.0044645,-0.0034284,40.8595705,-77.179231,-0.030737,-1.0723,-0.0094523,0.0070675,0.0016733
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC60.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC60.jpg,5.9000443,0.0045303,14.9913,-0.76456,-0.919086,-10.8852,-0.010035,0.010818,-0.0069586,41.7243012,-78.845995,-0.022678,-1.0726,-0.0012211,0.0060688,-0.0076209
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC61.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC61.jpg,5.959985,0.0045694,14.9696,-0.21141,1.17518,-9.0661,0.0066733,0.0059481,0.0049881,42.1345937,-79.633706,-0.028689,-1.0725,0.0081341,0.0054059,-0.013336
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC62.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC62.jpg,6.0931326,0.0045694,14.9479,-0.43395,-0.497924,-10.4878,-0.013585,0.0099947,0.0097593,43.0458822,-81.381612,-0.011408,-1.0722,-0.0022381,0.0043957,-0.0021172
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC63.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC63.jpg,6.1731574,0.0045694,14.9349,-0.50591,0.557817,-10.1657,-0.0096273,0.012522,0.0039639,43.5928189,-82.426617,0.0027057,-1.0721,0.0041983,0.0039491,-0.0083291
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC64.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC64.jpg,6.2332846,0.0045694,14.9132,-0.14382,0.29159,-9.24839,-0.02886,-0.010882,0.0012078,44.0059819,-83.208596,0.04216,-1.0722,-0.0025443,0.0037681,0.0013775
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC65.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC65.jpg,6.3332199,0.0045694,14.8915,-0.59545,-0.815922,-9.17136,-0.026222,-0.002231,0.0022374,44.6944729,-84.512115,0.045229,-1.072,0.0033565,0.0034057,-0.0044792
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC66.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC66.jpg,6.4733684,0.0045694,14.8481,-0.64666,0.408659,-10.2629,-0.01194,-0.0097464,-0.0020049,45.6551907,-86.3347,0.030334,-1.0716,-0.0017186,0.0030072,0.0007194
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC67.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC67.jpg,6.5933149,0.0045694,14.822,-0.26499,-0.175333,-10.848,-0.013954,0.0034645,0.0012162,46.4752314,-87.892936,0.012136,-1.071,-0.0020944,0.0025471,0.0043274
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC68.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC68.jpg,6.6933103,0.0040225,14.8003,-1.0577,-0.547464,-9.77942,0.012169,0.001302,0.0074953,47.1554214,-89.18934,0.010821,-1.0706,0.00031097,0.0024229,0.0015655
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC69.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC69.jpg,6.746482,0.0028506,14.7873,-0.090427,0.456612,-9.74676,0.0013613,0.0077917,0.0078412,47.5170203,-89.879449,-0.0077005,-1.0706,0.010719,0.0025096,-0.0075534
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC70.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC70.jpg,6.8398789,0.0024991,14.7526,0.22819,0.14487,-8.56389,0.006039,0.01005,0.013359,48.1497804,-91.085657,0.021229,-1.07,-0.0014291,0.0023122,0.0061351
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC71.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC71.jpg,6.9330598,0.0017959,14.7439,0.30701,0.447464,-9.5963,-0.013051,0.013427,0.001317,48.7838652,-92.288359,0.019178,-1.0699,-0.0012991,0.0026178,0.0026257
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC72.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC72.jpg,7.073204,0.00066312,14.7309,0.78345,-0.164769,-10.1664,-0.0032413,0.0041487,-0.0036705,49.7333638,-94.087717,0.016332,-1.0697,-0.0051942,0.0025965,0.0073959
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC73.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC73.jpg,7.1597645,3.8125e-05,14.7092,-0.0095575,0.686083,-8.97834,0.0016471,0.0013867,0.00087418,50.3191267,-95.201206,-0.00051726,-1.0698,-0.0010591,0.0028355,0.0029385
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC74.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC74.jpg,7.2534434,-9.375e-07,14.6788,-0.25403,-0.351155,-8.96485,0.0096655,-0.0015307,-0.0091409,50.9484376,-96.397723,-0.0061257,-1.0699,-0.00030174,0.0029116,0.0015362
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC75.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC75.jpg,7.3398785,-9.375e-07,14.6571,-0.4453,0.336222,-9.91178,0.017945,-0.01735,-0.006973,51.5287433,-97.511303,-0.024793,-1.0704,-0.0052858,0.0033128,0.0039813
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC76.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC76.jpg,7.4732531,-9.375e-07,14.6094,-0.12341,0.78728,-9.40814,0.0034317,-0.0016696,-0.0029973,52.4207299,-99.222807,0.0021178,-1.0708,-0.0032757,0.0036461,0.0027714
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC77.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC77.jpg,7.5731848,-9.375e-07,14.5747,0.27299,-0.562257,-10.2647,-0.020764,0.0019701,0.0032664,53.0909705,-100.49996,0.0091681,-1.0708,-0.00069347,0.0034402,-0.0008235
