SET,SUBSET,TIME,SETTING,LRMC,RRMC,t,steer_ang,vx,imu_accel_x,imu_accel_y,imu_accel_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,X,Y,vy,yaw,yaw_rate,hitch,hitch_rate
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC14.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC14.jpg,1.2333871,0.0039444,15.2604,-0.10227,0.31007,-9.95628,0.013315,0.019294,0.0019913,8.72113714,-16.480588,-0.034445,-1.0624,0.0026089,-0.00071967,0.0031612
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC15.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC15.jpg,1.3667594,0.0027725,15.2648,0.030163,0.47546,-9.57967,0.014713,0.010463,0.0011107,9.66852735,-18.264729,-0.054176,-1.0624,0.0027883,-0.000205,0.0015527
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC16.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC16.jpg,1.5000503,0.0018741,15.2474,-0.022798,0.3753,-9.56076,0.0095892,-0.0034595,0.00057219,10.619639,-20.049957,-0.0029224,-1.0626,-0.00088258,0.00047625,0.0041038
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC17.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC17.jpg,1.5800878,0.0011709,15.2561,-0.12879,0.58752,-9.74515,-0.0016072,-0.007305,-0.00081751,11.1928802,-21.120234,-0.013435,-1.0624,-0.0011425,0.00053289,0.0010339
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC18.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC18.jpg,1.6600265,0.00062406,15.2561,-0.13958,0.40944,-10.013,-0.014042,-0.0053442,0.00038873,11.7648499,-22.190388,-0.024837,-1.0625,-0.0015614,0.00076372,0.0058021
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC19.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC19.jpg,1.7599375,0.00011625,15.2604,-0.22558,0.33854,-9.91068,-0.018829,0.0027261,0.00053854,12.4808662,-23.527136,-0.0032885,-1.0628,-0.003159,0.0013889,0.007261
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC20.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC20.jpg,1.8666146,-0.00011813,15.2691,-0.091436,0.3525,-9.48919,-0.019758,0.0042932,-0.0010976,13.2452635,-24.954976,0.012085,-1.0629,-0.0082514,0.0017802,0.0097614
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC21.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC21.jpg,1.9537457,-0.00046969,15.2561,0.051617,0.36574,-9.11895,-0.020344,-0.0094505,-0.0022713,13.8687716,-26.11733,0.013114,-1.063,0.00081694,0.0022269,0.0034797
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC22.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC22.jpg,2.0538187,-0.000665,15.2561,-0.1664,0.23782,-9.5461,-0.018956,-0.018245,-0.0039505,14.5857196,-27.458206,-0.004319,-1.0634,-0.0089364,0.0028593,0.012546
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC23.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC23.jpg,2.1468329,-0.000665,15.2604,-0.37023,0.31836,-10.3614,-0.022846,-0.0014262,-0.0047343,15.2549517,-28.706236,0.0039544,-1.0638,0.0018026,0.0034078,-0.00089892
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC24.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC24.jpg,2.2468,-0.0014463,15.2951,-0.17914,0.2265,-9.7505,-0.027417,0.0070079,-0.0057415,15.972737,-30.043998,-0.0067091,-1.0647,-0.001909,0.0044691,0.0048894
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC25.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC25.jpg,2.3732455,-0.0021494,15.3038,-0.077033,-0.066617,-9.19833,-0.019488,-0.0032622,-0.0089654,16.8770664,-31.745141,-0.009266,-1.0658,-0.011462,0.0057398,0.010904
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC26.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC26.jpg,2.4600052,-0.0022275,15.3038,-0.12555,0.015173,-9.36935,-0.010337,-0.0097778,-0.010494,17.4922989,-32.910181,0.0012106,-1.0668,-0.009829,0.0066886,0.0080942
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC27.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC27.jpg,2.5732723,-9.375e-07,15.3082,-0.28895,0.020451,-9.85797,-0.0031942,-0.0026736,-0.011222,18.2948073,-34.431983,0.0090831,-1.0681,-0.012124,0.0077578,0.0089622
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC28.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC28.jpg,2.6536992,0.0031241,15.3125,-0.28434,0.128,-10.0348,-0.0027528,0.012444,-0.010812,18.8593493,-35.505516,-0.0091875,-1.0688,-0.0090481,0.0081065,0.0041207
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC29.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC29.jpg,2.7536682,0.0045694,15.3082,-0.060093,0.095628,-9.73848,-0.0026601,0.018134,-0.007851,19.5653764,-36.849156,0.023898,-1.0695,-0.008186,0.0082724,0.0016225
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC30.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC30.jpg,2.8666739,0.0048037,15.2951,0.054518,0.21883,-9.37818,0.0061997,0.0070432,-0.0037605,20.3657933,-38.374916,0.0065232,-1.0696,0.0025881,0.0077655,-0.00786
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC31.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC31.jpg,2.9599119,0.0049209,15.2865,-0.0313,0.39479,-9.61769,0.0045697,-0.0013374,4.5824e-05,21.0290175,-39.63056,0.035426,-1.0695,0.00097504,0.0069576,-0.0036412
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC32.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC32.jpg,3.1000473,0.0052725,15.2995,-0.13919,0.35497,-9.8544,-0.0060278,-0.0029045,0.0012426,22.0268716,-41.514181,0.06159,-1.069,-0.0044432,0.0057815,7.0694e-05
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC33.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC33.jpg,3.1999397,0.0052725,15.3038,-0.09953,0.42786,-9.88403,-0.011781,-0.0056593,0.0031587,22.74346,-42.858257,0.030518,-1.0688,0.0051054,0.0051373,-0.0078458
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC34.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC34.jpg,3.279958,0.0052725,15.3125,-0.17027,0.2206,-9.54024,-0.01351,-0.0091445,0.0027514,23.3157866,-43.934244,0.058402,-1.0684,-0.0013198,0.0045878,-0.0015213
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC35.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC35.jpg,3.3799738,0.0045303,15.3255,-0.31527,0.24676,-9.49989,-0.012075,-0.0034894,0.0023753,24.0270629,-45.275592,0.010414,-1.0683,0.0046241,0.0041638,-0.0063539
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC36.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC36.jpg,3.4333495,0.0031241,15.3429,-0.38027,-0.03191,-10.0013,0.0017717,0.01958,0.0037774,24.4043555,-45.990834,0.0047204,-1.0679,0.0018544,0.003536,-0.0062178
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC37.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC37.jpg,3.5599191,0.0028506,15.3472,-0.099928,0.031206,-9.72728,0.021229,0.029807,0.0049048,25.2974499,-47.693076,-0.040431,-1.0676,0.0023043,0.00295,-0.0041793
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC38.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC38.jpg,3.6665542,0.0028506,15.3472,0.015324,0.055569,-9.57426,0.036987,0.0171,0.0049284,26.0485251,-49.128507,-0.026744,-1.0672,-0.00046425,0.0023635,-0.00073593
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC39.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC39.jpg,3.7537317,0.0028506,15.3299,-0.23339,0.35822,-10.0627,0.033381,0.013044,0.003397,26.6587205,-50.293808,-0.052607,-1.0671,0.0039337,0.0020677,-0.0066116
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC40.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC40.jpg,3.8532485,0.0028506,15.3082,-0.062293,0.29842,-9.99008,0.021631,0.01053,0.0034082,27.3661613,-51.639718,-0.0020342,-1.0667,-0.004497,0.0014,0.00057179
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC41.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC41.jpg,3.9666719,0.0026162,15.2951,-0.0020602,0.43449,-9.50911,0.013685,-0.0051051,0.0049506,28.1696773,-53.165309,-0.04344,-1.0661,0.011509,0.0005181,-0.01391
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC42.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC42.jpg,4.0265034,0.0012881,15.2691,-0.18535,0.43189,-9.60205,0.0059267,-0.0086139,0.005954,28.5966213,-53.971935,-0.034235,-1.066,0.0028042,9.0083e-05,-0.0048821
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC43.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC43.jpg,4.1733791,0.00074125,15.2604,-0.24648,0.44889,-9.75385,-0.0044474,-0.0064431,0.0035419,29.6401082,-55.941396,-0.010955,-1.0655,-0.00040054,-0.00049849,-0.00055357
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC44.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC44.jpg,4.2868413,0.00066312,15.2734,-0.29096,0.30971,-9.62615,-0.0038627,-0.0066463,0.0020312,30.4492515,-57.457697,-0.0098377,-1.0651,0.0028755,-0.00077162,-0.00020651
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC45.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC45.jpg,4.353491,0.00031156,15.2517,-0.19243,0.45038,-9.49266,-0.0064919,-0.0042166,0.001264,30.9254808,-58.350779,0.0035806,-1.0653,-0.0029443,-0.00027789,0.0070283
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC46.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC46.jpg,4.4333001,-0.000665,15.2387,-0.32848,0.40665,-9.49533,-0.025937,-0.014487,-0.0016931,31.4983327,-59.421709,0.0031879,-1.0652,0.00012246,4.7709e-05,0.0040687
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC47.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC47.jpg,4.573231,-0.0010166,15.2257,-0.66605,0.32039,-10.0983,-0.034884,-0.0045579,-0.0022607,32.4960361,-61.283841,0.027211,-1.0654,-0.0026433,0.00061418,0.0069796
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC48.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC48.jpg,4.6932104,-0.0010166,15.2214,-0.49553,0.045239,-10.3623,-0.024913,0.036145,-0.00056651,33.3439267,-62.875276,-0.0058062,-1.0657,0.0023834,0.0012686,0.0035484
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC49.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC49.jpg,4.793214,-0.0009775,15.2214,-0.24164,0.022235,-9.8562,-0.014193,0.037737,-0.00052006,34.049527,-64.202754,0.027709,-1.0661,0.00051044,0.0022132,0.0077213
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC50.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC50.jpg,4.8798733,-9.375e-07,15.2083,-0.059473,0.28291,-9.32435,-0.012558,0.012846,-0.0035203,34.6636869,-65.354072,0.051958,-1.0665,-0.0037076,0.0035338,0.0073196
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC51.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC51.jpg,4.9732316,-9.375e-07,15.1866,-0.20249,0.21959,-9.54918,-0.02079,-0.0031161,-0.0046345,35.323948,-66.593012,0.020659,-1.067,-0.0035563,0.0042067,0.0091237
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC52.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC52.jpg,5.0333977,-9.375e-07,15.1736,-0.3891,0.033222,-9.96943,-0.021018,-0.0032844,-0.0057896,35.747096,-67.388322,0.020591,-1.0673,-0.0059539,0.0046185,0.0094134
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC53.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC53.jpg,5.2066822,-0.00011813,15.1606,-0.31514,-0.03815,-10.1749,-0.011245,0.0063246,-0.0049898,36.9616728,-69.681199,0.0060112,-1.0681,-0.0072765,0.0054946,0.007808
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC54.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC54.jpg,5.2931305,-0.00011813,15.1432,-0.17102,-0.089136,-9.43189,0.0054742,0.0050047,-0.0056465,37.565777,-70.829857,0.014404,-1.0686,-0.012411,0.0059774,0.011618
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC55.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC55.jpg,5.3932947,-0.00011813,15.1172,-0.22381,-0.0039026,-9.0762,0.011899,-0.0060901,-0.007073,38.2587704,-72.153529,-0.038049,-1.0693,-0.0068251,0.0064195,0.0044189
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC56.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC56.jpg,5.4797756,-0.00011813,15.0955,-0.29155,-0.016857,-9.54023,0.015045,-0.00353,-0.0075165,38.8562855,-73.300287,-0.028099,-1.0701,-0.0039195,0.0067969,-0.0016314
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC57.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC57.jpg,5.5464271,0.0002725,15.0738,-0.27277,-0.14107,-9.70557,0.021385,0.0018806,-0.0085259,39.3129451,-74.181851,-0.053343,-1.0705,-0.0027153,0.006851,-0.0034839
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC58.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC58.jpg,5.6732746,0.0019912,15.0521,-0.17724,-0.1178,-9.69559,0.0341,0.0039988,-0.0072684,40.1774426,-75.858119,-0.052414,-1.0715,-0.0059307,0.0071017,-0.0010925
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC59.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC59.jpg,5.7731206,0.0039444,15.026,-0.19809,0.24457,-9.73131,0.033636,-0.005387,-0.0067268,40.8595705,-77.179231,-0.030737,-1.0723,-0.0094523,0.0070675,0.0016733
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC60.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC60.jpg,5.9000443,0.0045303,14.9913,-0.33253,0.31347,-9.75824,0.018242,-0.005318,-0.0072144,41.7243012,-78.845995,-0.022678,-1.0726,-0.0012211,0.0060688,-0.0076209
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC61.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC61.jpg,5.9666043,0.0045694,14.9696,-0.28523,0.39718,-9.67444,0.0027492,0.0055347,-0.0027265,42.1800014,-79.721218,-0.028637,-1.0724,0.0077883,0.0053535,-0.01299
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC62.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC62.jpg,6.0931326,0.0045694,14.9479,-0.19693,0.35283,-9.5964,-0.0025346,0.0077398,0.0014129,43.0458822,-81.381612,-0.011408,-1.0722,-0.0022381,0.0045609,-0.0025909
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC63.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC63.jpg,6.1464215,0.0045694,14.9349,-0.28911,0.4665,-9.83028,-0.0020639,0.004418,0.0024122,43.4107227,-82.078412,0.0098117,-1.0722,0.0042731,0.0041168,-0.0072197
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC64.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC64.jpg,6.2755517,0.0045694,14.9132,-0.32126,0.47602,-10.0632,-0.0086179,0.0088417,0.0012149,44.2814542,-83.730103,0.041884,-1.0721,0.00070661,0.0037015,-0.0018734
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC65.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC65.jpg,6.3731609,0.0045694,14.8915,-0.11678,0.5087,-9.52654,-0.023348,-0.00050002,0.00077626,44.9698851,-85.032826,0.034834,-1.072,0.0056854,0.0033532,-0.006808
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC66.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC66.jpg,6.4733684,0.0045694,14.8481,-0.24832,0.15398,-9.23455,-0.026614,-0.0085235,0.0032202,45.6551907,-86.3347,0.030334,-1.0716,-0.0017186,0.0030072,0.0007194
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC67.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC67.jpg,6.5537458,0.0045694,14.822,-0.26234,0.14199,-9.57346,-0.01102,-0.0067874,0.004021,46.2021647,-87.374107,0.026696,-1.0711,0.0079696,0.0026625,-0.0062492
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC68.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC68.jpg,6.6532007,0.0040225,14.8003,-0.35119,0.24174,-9.96844,-0.0060368,-0.0020448,0.0043636,46.8840979,-88.671147,0.016398,-1.0708,0.0072767,0.0025974,-0.0054003
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC69.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC69.jpg,6.746482,0.0028506,14.7873,-0.31495,0.2036,-9.72266,-0.00031777,0.0020737,0.0032046,47.5170203,-89.879449,-0.0077005,-1.0706,0.010719,0.0025096,-0.0075534
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC70.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC70.jpg,6.8464933,0.0024991,14.7526,-0.26124,0.25583,-9.59291,0.01081,0.0093352,0.0058274,48.1950536,-91.171616,0.020593,-1.0701,-0.0027884,0.0023354,0.0074944
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC71.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC71.jpg,6.9730628,0.0017959,14.7439,-0.2933,0.43785,-9.6404,0.0042326,0.0086748,0.0043778,49.0554224,-92.802785,0.026685,-1.0697,0.00093339,0.002451,0.00039327
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC72.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC72.jpg,7.1064758,0.00066312,14.7309,-0.2604,0.30229,-9.8148,-0.0088737,0.010067,0.001318,49.9589755,-94.516318,0.026591,-1.0698,-0.002359,0.0026821,0.004025
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC73.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC73.jpg,7.193253,3.8125e-05,14.7092,-0.22302,0.1332,-9.81577,-0.0042367,0.0097392,0.00025385,50.5440494,-95.629461,0.014206,-1.07,-0.0096648,0.0030326,0.011544
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC74.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC74.jpg,7.2931713,-9.375e-07,14.6788,-0.24966,-0.00069061,-9.63879,0.002924,0.0029563,-0.0024363,51.2167424,-96.91157,-0.020768,-1.0702,-0.0072483,0.0031801,0.0084827
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC75.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC75.jpg,7.3731778,-9.375e-07,14.6571,-0.20767,-0.053421,-9.44465,0.011991,-0.00032698,-0.0038084,51.7516904,-97.940246,-0.03239,-1.0705,-0.003312,0.0034403,0.0048262
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC76.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC76.jpg,7.4732531,-9.375e-07,14.6094,-0.13683,0.14945,-9.44662,0.019353,-0.0098018,-0.0027325,52.4207299,-99.222807,0.0021178,-1.0708,-0.0032757,0.0036461,0.0027714
6_19_25,03,D,M,D:\Tahn\6_19_25\cameras\03\LRMC\LRMC77.jpg,D:\Tahn\6_19_25\cameras\03\RRMC\RRMC77.jpg,7.5731848,-9.375e-07,14.5747,-0.3361,0.44551,-9.78521,0.0086834,-0.0089084,-0.0020155,53.0909705,-100.49996,0.0091681,-1.0708,-0.00069347,0.0035093,-9.3628e-05
