SET,SUBSET,TIME,SETTING,LRMC,RRMC,t,steer_ang,vx,imu_accel_x,imu_accel_y,imu_accel_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,X,Y,vy,yaw,yaw_rate,hitch,hitch_rate
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC11.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC11.jpg,0.9440886,0.0021475,18.572,-0.86507,1.71851,-7.48409,0.045655,0.0036188,-0.0030864,-8.76864869,15.0315262,-0.040202,2.1221,-0.0013894,-0.0051824,0.017355
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC12.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC12.jpg,0.99735224,0.0019912,18.572,0.16957,-0.963165,-10.9377,-0.017392,0.0044945,0.023579,-9.2638482,15.8909391,-0.044058,2.1218,-0.0069224,-0.0029734,0.016603
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC13.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC13.jpg,1.1639623,0.0019912,18.572,-0.33066,0.524094,-9.22776,0.062637,-0.0044241,-0.017765,-10.8117613,18.5405193,-0.046074,2.1216,0.0022482,-0.0018906,0.0038653
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC14.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC14.jpg,1.2571841,0.0019912,18.5807,0.37719,0.821638,-9.78246,0.011532,-4.9718e-05,-0.004749,-11.6799001,20.0244709,-0.05224,2.1218,-0.0065952,-0.0014596,0.012559
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC15.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC15.jpg,1.3573842,0.0034756,18.5851,0.36681,-0.947659,-10.6036,0.0020063,0.012314,0.0034755,-12.609517,21.613918,-0.060153,2.1216,-0.0044918,-0.0008301,0.0058372
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC16.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC16.jpg,1.4439492,0.0042959,18.5851,-0.67438,0.542278,-8.62885,0.035199,-0.020109,-0.012909,-13.4135188,22.9924599,-0.092382,2.1217,-0.0066413,-0.00052845,0.01167
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC17.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC17.jpg,1.537345,0.0042959,18.5981,0.15579,0.525547,-10.6573,0.015056,0.00093199,-0.0023258,-14.2801312,24.4770346,-0.051736,2.1215,-0.00015036,-1.7147e-05,0.0057769
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC18.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC18.jpg,1.6374708,0.0042959,18.6068,-0.83516,0.573096,-11.4518,0.012211,0.011708,0.0051076,-15.2092177,26.0656508,-0.046107,2.1217,-0.00029198,0.00025064,0.0013978
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC19.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC19.jpg,1.7707035,0.0038272,18.5894,-1.1033,-0.208647,-9.29367,0.0065932,0.011313,-0.00041134,-16.4501132,28.1779036,-0.029324,2.122,0.0086962,0.00022116,-0.0058574
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC20.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC20.jpg,1.8639414,0.0029678,18.5764,-0.11705,-1.36014,-9.29313,0.0083473,0.011089,-0.0055247,-17.3192717,29.6579431,-0.057304,2.122,0.00019966,0.00039224,0.00080522
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC21.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC21.jpg,1.9639164,0.0028506,18.572,-0.40219,0.272613,-9.35506,-0.022007,0.0062254,0.011961,-18.2528983,31.2626827,-0.036221,2.1223,0.0031316,0.00040459,-0.00011529
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC22.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC22.jpg,2.0506695,0.0032412,18.572,0.10762,0.0739422,-8.65639,0.0032076,0.014308,-0.0081341,-19.0582625,32.6344809,-0.047813,2.122,-0.003876,0.00096212,0.0045576
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC23.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC23.jpg,2.1438884,0.0058975,18.5677,1.1396,0.41453,-8.12887,0.013111,0.010276,0.0088081,-19.9245125,34.1102707,-0.035739,2.1221,0.0071945,0.001166,-0.00053173
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC24.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC24.jpg,2.230624,0.0081631,18.546,2.5562,-0.423535,-9.26595,0.030647,0.0032137,0.0093141,-20.7288711,35.481321,-0.015384,2.1218,0.0052124,0.0019283,-0.0015868
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC25.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC25.jpg,2.3639574,0.0089053,18.5547,0.84643,1.58591,-8.41418,0.011991,-0.020917,-0.0026022,-21.9700095,37.5933343,0.0030634,2.1221,-0.0067125,0.0020861,0.0073641
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC26.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC26.jpg,2.4638531,0.0090616,18.559,-0.24986,3.75841,-8.06365,0.02357,-0.013985,0.011243,-22.9050016,39.173226,0.05555,2.1232,0.0044176,0.0012285,-0.001381
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC27.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC27.jpg,2.5172184,0.0094131,18.546,-0.31807,-1.4815,-10.3428,-0.014352,-0.0060467,0.019397,-23.4043426,40.0139023,0.013591,2.1234,0.008813,0.001504,-0.0046586
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC28.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC28.jpg,2.6039747,0.0094912,18.5373,-0.29704,2.28735,-8.65716,0.013291,-0.0078979,0.0075024,-24.2175814,41.3772835,0.037291,2.1249,0.019436,0.00028611,-0.014486
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC29.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC29.jpg,2.7371719,0.0094912,18.5243,0.28105,0.328804,-8.44952,0.012963,-0.014965,-0.0022307,-25.4726135,43.4738424,0.021205,2.1267,0.0091268,-0.00095288,-0.0023893
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC30.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC30.jpg,2.8305445,0.0094912,18.5113,0.77415,1.20065,-9.35829,-0.029576,-0.015372,0.013596,-26.3532943,44.9397936,0.027358,2.1278,0.016913,-0.001436,-0.0091838
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC31.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC31.jpg,2.9238151,0.0076553,18.52,-0.13845,0.540965,-9.94742,-0.0024331,-0.021019,0.010885,-27.2363821,46.4045474,0.029102,2.1291,0.0059388,-0.0017109,0.0019433
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC32.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC32.jpg,3.0173238,0.0041787,18.5026,0.31329,0.598156,-9.22597,0.011941,-0.0014756,0.0051801,-28.1270027,47.8973233,0.043936,2.1301,0.010102,-0.0017,0.0017739
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC33.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC33.jpg,3.1439275,0.0022256,18.4896,-0.16622,0.981524,-10.1659,-0.053737,0.0076322,0.0081224,-29.3281613,49.8784322,0.057075,2.1309,0.0071665,-0.0011432,0.0040396
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC34.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC34.jpg,3.2373675,0.0022256,18.4852,-1.3392,0.585123,-9.72111,-0.02175,-0.0092523,-0.004687,-30.21687,51.3351752,0.035223,2.1311,-0.011535,-0.00077799,0.02244
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC35.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC35.jpg,3.3305606,0.0021475,18.4809,-0.93042,0.225479,-10.642,-0.011077,-0.016306,-0.017025,-31.1036927,52.7946141,0.024612,2.1314,0.0093244,-0.00017375,-0.00083628
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC36.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC36.jpg,3.4705681,0.0021475,18.5026,-0.25012,-1.21251,-11.4094,-0.010486,-0.0071872,0.0049858,-32.429667,54.9888991,-0.027528,2.1309,0.0024898,0.0010258,0.0072106
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC37.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC37.jpg,3.5637974,0.0021475,18.5026,-1.2437,-1.01073,-11.4962,0.0073882,0.0072842,0.0014304,-33.3093643,56.4529499,-0.011792,2.1305,-0.0040747,0.0020192,0.0062152
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC38.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC38.jpg,3.6305216,0.0034756,18.5113,-0.57641,-0.646454,-9.44718,0.0011712,0.0079116,0.0052136,-33.9362693,57.4990355,-0.012062,2.1303,0.0043041,0.002415,-0.00066342
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC39.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC39.jpg,3.7172576,0.0056241,18.5113,0.45544,-0.586336,-11.3071,0.0046444,0.0049227,0.0085135,-34.752183,58.8595557,-0.0041851,2.1301,-0.015891,0.0027542,0.017831
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC40.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC40.jpg,3.8108242,0.0058975,18.5156,1.5965,1.94305,-8.94906,0.011734,-0.012023,0.011004,-35.6322906,60.3256184,-0.025555,2.1303,-0.0023764,0.0025268,0.0043439
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC41.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC41.jpg,3.9105138,0.0058975,18.5113,-0.25933,1.5849,-8.7574,0.031422,0.00083714,0.0075356,-36.5761061,61.8992954,-0.011342,2.1301,-0.0011765,0.0028598,0.00049588
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC42.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC42.jpg,4.0372307,0.0058975,18.5243,1.0612,-0.94234,-9.12487,-0.020575,-0.0027911,0.0080761,-37.7834436,63.9185983,0.045399,2.1304,0.0078475,0.0026485,-0.0063632
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC43.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC43.jpg,4.1705573,0.0058975,18.5373,1.422,0.259167,-9.10807,-0.0051021,0.01146,0.020362,-39.0485382,66.008927,0.0066154,2.1313,0.0012918,0.0019766,-0.00042977
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC44.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC44.jpg,4.2639317,0.0058975,18.5417,0.55112,0.0315918,-8.16773,0.019321,-0.0058271,0.0017839,-39.9350951,67.4743262,-0.0024581,2.1316,0.012585,0.0017364,-0.01075
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC45.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC45.jpg,4.3306014,0.0058975,18.5373,0.70913,0.59516,-8.76394,-0.0061814,-0.0054424,-0.0050149,-40.5702473,68.5206039,0.022367,2.1319,0.0036696,0.0018956,-0.0012534
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC46.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC46.jpg,4.4172306,0.0058975,18.5417,-0.088358,0.0272116,-9.3483,0.0091689,0.011581,-0.00030682,-41.3943726,69.879214,0.014807,2.1324,0.013469,0.0014685,-0.0082158
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC47.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC47.jpg,4.5445319,0.0050772,18.5503,0.59884,-2.31808,-11.0398,-0.030798,0.021633,0.020893,-42.5986431,71.8634391,0.043041,2.1334,0.021699,0.00085753,-0.019805
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC48.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC48.jpg,4.6373885,0.0032412,18.5547,0.050686,1.18284,-11.052,0.016962,0.0035329,0.0029917,-43.4874927,73.3262166,0.0040914,2.1337,-0.0093283,0.00071317,0.013916
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC49.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC49.jpg,4.7304697,0.0023428,18.546,0.29118,1.13534,-10.5048,-0.0055683,0.0022295,-0.010572,-44.378925,74.7892941,0.021314,2.1344,0.0075241,0.00054378,-0.0015366
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC50.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC50.jpg,4.8637848,0.0022647,18.5634,-0.46792,2.1375,-8.48297,0.0019641,0.010514,0.017773,-45.6540055,76.8791487,0.041988,2.1346,0.00010013,0.001039,0.002559
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC51.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC51.jpg,4.9638633,0.0023428,18.572,0.31328,-1.32764,-10.7146,-0.025385,0.0019844,0.0040085,-46.6102458,78.5022797,-0.010303,2.1341,0.0027657,0.0018291,0.0019161
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC52.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC52.jpg,5.0440723,0.0022256,18.5938,0.48069,0.194261,-9.76556,0.013648,0.008109,-0.012756,-47.3719092,79.7588496,0.00096194,2.134,-0.011283,0.0022014,0.010274
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC53.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC53.jpg,5.1440175,0.0017959,18.5938,0.42336,-0.259734,-8.89175,0.014886,-0.0059393,-0.0052431,-48.3250116,81.3304363,-0.019653,2.1338,-0.00057386,0.0024852,0.0010009
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC54.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC54.jpg,5.2373382,0.0011709,18.6068,0.91457,0.0253433,-8.87898,0.0016292,0.0042146,0.0023278,-49.2155085,82.7980714,0.0054513,2.1337,0.0019586,0.0027293,0.001672
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC55.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC55.jpg,5.3372381,0.00062406,18.6111,-0.33084,0.345316,-10.3588,-0.0044642,0.014183,-0.0074744,-50.1702992,84.3701909,0.0090907,2.1337,-0.0048168,0.0030175,0.0076384
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC56.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC56.jpg,5.417161,0.00031156,18.6111,0.68522,1.0899,-9.57261,-0.0021215,-0.0010683,-0.0090098,-50.9337538,85.6278983,0.0095268,2.1333,0.00057295,0.0035318,0.0018995
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC57.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC57.jpg,5.5104633,0.00038969,18.6241,0.36419,0.164318,-9.96021,0.0015094,0.0031024,-0.0037173,-51.8245647,87.0972404,-0.002905,2.1331,0.0039301,0.0036431,-0.0066694
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC58.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC58.jpg,5.5972353,0.00038969,18.6328,0.90948,-0.0965574,-9.07435,0.001571,0.0006537,0.0010398,-52.6510676,88.464108,-0.0031461,2.1326,-0.0043822,0.0039594,0.0011151
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC59.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC59.jpg,5.7572038,0.00074125,18.6458,0.61535,0.247619,-9.08268,0.020696,0.0023518,-0.0047525,-54.1751047,90.9900172,-0.019774,2.1323,-0.0038614,0.003723,0.0018167
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC60.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC60.jpg,5.8638936,0.0017178,18.6502,0.92039,0.383682,-9.06723,-0.0029348,-0.0039174,-0.007038,-55.1917721,92.6749299,-0.011772,2.132,-0.001024,0.0037355,-0.0013309
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC61.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC61.jpg,5.944023,0.0021475,18.6545,-0.11603,-0.183469,-9.95714,0.011085,-0.0041421,-0.00070526,-55.9541457,93.9403125,-0.016592,2.1319,-0.00066868,0.003701,-1.8246e-05
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC62.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC62.jpg,6.0437,0.0022256,18.6675,-0.12132,0.175573,-10.2896,0.0096797,-0.0051594,-0.0034318,-56.9308143,95.5456171,-0.015547,2.1316,-0.0030411,0.003906,0.001879
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC63.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC63.jpg,6.1636991,0.0022256,18.6806,0.30447,-0.443083,-9.72449,0.012454,0.0046503,0.00098767,-58.0714067,97.4455766,-0.032069,2.131,-0.0016771,0.0042447,-0.00056096
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC64.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC64.jpg,6.2637706,0.0022256,18.6719,0.52811,0.184452,-9.30812,0.010969,0.012206,-0.0074124,-59.0208766,99.0287203,-0.018666,2.1305,-0.011271,0.0043091,0.0093134
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC65.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC65.jpg,6.3503836,0.0022256,18.6762,0.18131,0.844183,-9.69108,0.00969,0.0031072,-0.0043346,-59.8434748,100.402036,-0.011091,2.1302,-0.0038802,0.0042403,0.00028798
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC66.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC66.jpg,6.4437792,0.0022256,18.6762,-0.063727,-0.157548,-10.2867,0.021348,0.001437,-0.0017902,-60.728137,101.882861,-0.029859,2.1299,-0.003516,0.004133,0.00017628
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC67.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC67.jpg,6.5304452,0.0022256,18.6849,0.63267,0.0314093,-9.51183,0.02943,0.0030961,-0.0026097,-61.5483124,103.2582,-0.035764,2.1297,-0.0029519,0.0040587,-0.0010779
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC68.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC68.jpg,6.6638223,0.0022256,18.7023,0.80375,0.373998,-10.0737,0.026382,0.0084676,-0.004432,-62.8083621,105.377497,-0.05287,2.1292,-0.0002825,0.0042303,-0.0026911
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC69.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC69.jpg,6.7636545,0.0022256,18.7196,0.53651,0.296576,-9.03666,0.02733,0.00075731,-0.003446,-63.7539783,106.96828,-0.04664,2.1289,-0.010624,0.004105,0.00469
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC70.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC70.jpg,6.850419,0.0022256,18.7283,-0.17306,0.895859,-9.34834,0.020425,-0.0070762,-0.0082644,-64.5725702,108.348093,-0.062158,2.1285,-0.0065614,0.0040463,0.0016795
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC71.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC71.jpg,6.9439316,0.0022256,18.7326,-0.22965,0.37143,-10.2358,0.030382,0.0063234,-0.010412,-65.4524535,109.833403,-0.079068,2.128,-0.0070283,0.0043028,0.00057748
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC72.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC72.jpg,7.0303363,0.0024991,18.7413,-0.34851,-0.36395,-10.0073,0.02063,0.0075151,0.0038,-66.2891712,111.239011,-0.071717,2.1275,-0.011367,0.0042915,0.0063647
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC73.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC73.jpg,7.1637059,0.0030459,18.7413,-0.25852,-0.801834,-10.1851,0.032493,0.0063882,-0.0057898,-67.5409717,113.368279,-0.10651,2.1266,-0.0034066,0.0044171,-0.0027619
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC74.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC74.jpg,7.2638162,0.0030459,18.737,1.0598,0.343169,-9.64078,0.032685,-0.00018971,-0.013722,-68.4778878,114.967212,-0.095977,2.1259,-0.0063387,0.0044833,7.6418e-06
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC75.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC75.jpg,7.3437865,0.0030459,18.75,0.18305,0.541677,-8.90691,0.047279,-0.0019143,-0.004306,-69.2265547,116.247201,-0.11853,2.1254,-0.0043197,0.0044102,9.7296e-05
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC76.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC76.jpg,7.4437152,0.0030459,18.7413,0.40236,0.595635,-9.71251,0.030607,-0.0070905,0.0051785,-70.1615414,117.848368,-0.11533,2.1248,-0.00015658,0.0045402,-0.0054182
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC77.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC77.jpg,7.5708042,0.0029678,18.7457,-0.4017,0.717989,-9.63726,0.0244,-0.0067224,-0.0074955,-71.3464406,119.877479,-0.098243,2.124,-0.0049624,0.005039,-0.001857
6_19_25,06,D,M,D:\Tahn\6_19_25\cameras\06\LRMC\LRMC78.jpg,D:\Tahn\6_19_25\cameras\06\RRMC\RRMC78.jpg,7.6309052,0.0014444,18.7587,-0.15284,0.75927,-9.17365,0.016157,0.0018535,-0.0090655,-71.906878,120.839396,-0.10917,2.1235,-0.013448,0.004511,0.0089373
